epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
82,ReLU,0.00409262,1.71445,0.24,0.255866,0.243819,0.249697
83,ReLU,0.0037306,1.7144,0.24,0.255866,0.243819,0.249697
84,ReLU,0.00338233,1.7143,0.24,0.255866,0.243819,0.249697
85,ReLU,0.00305309,1.71424,0.24,0.255866,0.243819,0.249697
86,ReLU,0.00275356,1.71415,0.24,0.255866,0.243819,0.249697
87,ReLU,0.00249704,1.71403,0.236,0.25217,0.240247,0.246064
88,ReLU,0.00228532,1.71392,0.232,0.24888,0.236676,0.242625
89,ReLU,0.0021065,1.71378,0.232,0.24888,0.236676,0.242625
90,ReLU,0.00194865,1.71365,0.232,0.24888,0.236676,0.242625
91,ReLU,0.00180378,1.71352,0.232,0.24888,0.236676,0.242625
92,ReLU,0.0016691,1.71335,0.232,0.24888,0.236676,0.242625
93,ReLU,0.00154164,1.71322,0.232,0.24888,0.236676,0.242625
94,ReLU,0.00142051,1.7131,0.236,0.251882,0.240124,0.245863
95,ReLU,0.00130604,1.71296,0.236,0.251882,0.240124,0.245863
96,ReLU,0.00119885,1.71284,0.236,0.251882,0.240124,0.245863
97,ReLU,0.00110046,1.71272,0.236,0.251882,0.240124,0.245863
98,ReLU,0.00101215,1.71258,0.236,0.251882,0.240124,0.245863
99,ReLU,0.000935302,1.71246,0.236,0.251882,0.240124,0.245863
100,ReLU,0.000869866,1.71232,0.236,0.251882,0.240124,0.245863
101,ReLU,0.000814979,1.71219,0.236,0.252539,0.240124,0.246175
102,ReLU,0.000769039,1.71207,0.24,0.25682,0.24335,0.249904
103,ReLU,0.000730306,1.71195,0.24,0.25682,0.24335,0.249904
104,ReLU,0.000697216,1.71183,0.24,0.25682,0.24335,0.249904
105,ReLU,0.000668495,1.71172,0.24,0.25682,0.24335,0.249904
106,ReLU,0.000643172,1.71162,0.24,0.25682,0.24335,0.249904
107,ReLU,0.000620656,1.71152,0.24,0.25682,0.24335,0.249904
108,ReLU,0.000600309,1.71142,0.24,0.25682,0.24335,0.249904
109,ReLU,0.000581818,1.71133,0.24,0.25682,0.24335,0.249904
110,ReLU,0.000564874,1.71124,0.24,0.25682,0.24335,0.249904
111,ReLU,0.000549197,1.71115,0.24,0.25682,0.24335,0.249904
112,ReLU,0.000534717,1.71107,0.24,0.25682,0.24335,0.249904
113,ReLU,0.000521175,1.71098,0.24,0.25682,0.24335,0.249904
114,ReLU,0.000508507,1.7109,0.24,0.25682,0.24335,0.249904
115,ReLU,0.000496613,1.71082,0.24,0.25682,0.24335,0.249904
116,ReLU,0.000485389,1.71075,0.24,0.25682,0.24335,0.249904
117,ReLU,0.000474789,1.71068,0.24,0.25682,0.24335,0.249904
118,ReLU,0.000464746,1.71061,0.24,0.256449,0.24335,0.249728
119,ReLU,0.000455203,1.71053,0.24,0.256449,0.24335,0.249728
120,ReLU,0.000446123,1.71046,0.24,0.256449,0.24335,0.249728
121,ReLU,0.000437473,1.7104,0.24,0.256449,0.24335,0.249728
122,ReLU,0.000429216,1.71033,0.24,0.256449,0.24335,0.249728
123,ReLU,0.000421315,1.71027,0.24,0.256449,0.24335,0.249728
124,ReLU,0.000413759,1.71021,0.24,0.256449,0.24335,0.249728
125,ReLU,0.000406497,1.71014,0.24,0.256449,0.24335,0.249728
126,ReLU,0.000399543,1.71009,0.24,0.256449,0.24335,0.249728
127,ReLU,0.000392849,1.71003,0.24,0.256449,0.24335,0.249728
128,ReLU,0.000386412,1.70997,0.24,0.256449,0.24335,0.249728
129,ReLU,0.000380223,1.70992,0.24,0.256449,0.24335,0.249728
130,ReLU,0.00037425,1.70986,0.24,0.256449,0.24335,0.249728
131,ReLU,0.000368484,1.70981,0.24,0.256449,0.24335,0.249728
132,ReLU,0.000362933,1.70976,0.24,0.256449,0.24335,0.249728
133,ReLU,0.000357561,1.7097,0.24,0.256449,0.24335,0.249728
134,ReLU,0.000352351,1.70965,0.24,0.256449,0.24335,0.249728
135,ReLU,0.000347335,1.7096,0.24,0.256449,0.24335,0.249728
136,ReLU,0.000342455,1.70955,0.24,0.256449,0.24335,0.249728
137,ReLU,0.000337743,1.70951,0.24,0.256449,0.24335,0.249728
138,ReLU,0.000333173,1.70946,0.24,0.256449,0.24335,0.249728
139,ReLU,0.000328736,1.7094,0.24,0.256449,0.24335,0.249728
140,ReLU,0.000324434,1.70936,0.24,0.256449,0.24335,0.249728
141,ReLU,0.000320251,1.70931,0.24,0.256449,0.24335,0.249728
142,ReLU,0.000316195,1.70927,0.24,0.256449,0.24335,0.249728
143,ReLU,0.000312239,1.70922,0.24,0.256449,0.24335,0.249728
144,ReLU,0.000308406,1.70918,0.24,0.256449,0.24335,0.249728
145,ReLU,0.000304664,1.70913,0.24,0.256449,0.24335,0.249728
146,ReLU,0.000301028,1.70909,0.24,0.256449,0.24335,0.249728
147,ReLU,0.000297483,1.70905,0.24,0.256449,0.24335,0.249728
148,ReLU,0.000294034,1.70901,0.24,0.256449,0.24335,0.249728
149,ReLU,0.000290671,1.70896,0.24,0.256449,0.24335,0.249728
150,ReLU,0.000287392,1.70893,0.24,0.256449,0.24335,0.249728
151,ReLU,0.000284198,1.70889,0.24,0.256449,0.24335,0.249728
152,ReLU,0.000281069,1.70884,0.24,0.256449,0.24335,0.249728
153,ReLU,0.00027803,1.70881,0.24,0.256449,0.24335,0.249728
154,ReLU,0.000275049,1.70877,0.24,0.256449,0.24335,0.249728
155,ReLU,0.000272149,1.70873,0.24,0.256449,0.24335,0.249728
156,ReLU,0.00026931,1.70869,0.24,0.256449,0.24335,0.249728
157,ReLU,0.000266533,1.70866,0.24,0.256449,0.24335,0.249728
158,ReLU,0.000263822,1.70862,0.24,0.256449,0.24335,0.249728
159,ReLU,0.00026117,1.70859,0.24,0.256449,0.24335,0.249728
160,ReLU,0.000258576,1.70855,0.24,0.256449,0.24335,0.249728
161,ReLU,0.000256033,1.70852,0.24,0.256449,0.24335,0.249728
162,ReLU,0.000253553,1.70848,0.24,0.256449,0.24335,0.249728
163,ReLU,0.000251115,1.70844,0.24,0.256449,0.24335,0.249728
164,ReLU,0.000248736,1.70841,0.24,0.256449,0.24335,0.249728
165,ReLU,0.000246401,1.70838,0.24,0.256449,0.24335,0.249728
166,ReLU,0.000244115,1.70835,0.24,0.256449,0.24335,0.249728
167,ReLU,0.000241873,1.70832,0.24,0.256449,0.24335,0.249728
168,ReLU,0.000239676,1.70828,0.24,0.256449,0.24335,0.249728
169,ReLU,0.000237526,1.70825,0.24,0.256449,0.24335,0.249728
170,ReLU,0.000235416,1.70822,0.24,0.256449,0.24335,0.249728
171,ReLU,0.000233353,1.70819,0.24,0.256449,0.24335,0.249728
172,ReLU,0.000231317,1.70816,0.24,0.256449,0.24335,0.249728
173,ReLU,0.000229332,1.70813,0.24,0.256449,0.24335,0.249728
174,ReLU,0.000227373,1.7081,0.24,0.256449,0.24335,0.249728
175,ReLU,0.000225458,1.70807,0.24,0.256449,0.24335,0.249728
176,ReLU,0.000223575,1.70805,0.24,0.256449,0.24335,0.249728
177,ReLU,0.000221724,1.70802,0.24,0.256449,0.24335,0.249728
178,ReLU,0.000219906,1.70799,0.24,0.256449,0.24335,0.249728
179,ReLU,0.000218122,1.70797,0.24,0.256449,0.24335,0.249728
180,ReLU,0.00021637,1.70794,0.244,0.260012,0.246921,0.253298
181,ReLU,0.000214645,1.70791,0.244,0.260012,0.246921,0.253298
182,ReLU,0.000212953,1.70789,0.244,0.260012,0.246921,0.253298
183,ReLU,0.000211288,1.70786,0.244,0.260012,0.246921,0.253298
184,ReLU,0.000209649,1.70783,0.244,0.260012,0.246921,0.253298
185,ReLU,0.000208039,1.70781,0.244,0.260012,0.246921,0.253298
186,ReLU,0.000206455,1.70778,0.244,0.260012,0.246921,0.253298
187,ReLU,0.000204901,1.70776,0.244,0.260012,0.246921,0.253298
188,ReLU,0.000203365,1.70773,0.244,0.260012,0.246921,0.253298
189,ReLU,0.000201862,1.70771,0.244,0.260012,0.246921,0.253298
190,ReLU,0.000200377,1.70768,0.244,0.260012,0.246921,0.253298
191,ReLU,0.000198919,1.70766,0.244,0.260012,0.246921,0.253298
192,ReLU,0.000197481,1.70764,0.244,0.260012,0.246921,0.253298
193,ReLU,0.000196066,1.70761,0.244,0.260012,0.246921,0.253298
194,ReLU,0.000194676,1.70759,0.244,0.260012,0.246921,0.253298
195,ReLU,0.000193307,1.70757,0.244,0.260012,0.246921,0.253298
196,ReLU,0.000191955,1.70754,0.244,0.260012,0.246921,0.253298
197,ReLU,0.000190624,1.70752,0.244,0.260012,0.246921,0.253298
198,ReLU,0.000189315,1.7075,0.244,0.260012,0.246921,0.253298
199,ReLU,0.000188023,1.70748,0.244,0.260012,0.246921,0.253298
200,ReLU,0.000186752,1.70745,0.244,0.260012,0.246921,0.253298
201,ReLU,0.000185498,1.70743,0.244,0.260012,0.246921,0.253298
202,ReLU,0.000184262,1.70741,0.244,0.260012,0.246921,0.253298
203,ReLU,0.000183047,1.70739,0.244,0.260012,0.246921,0.253298
204,ReLU,0.000181842,1.70737,0.248,0.263874,0.252804,0.25822
205,ReLU,0.000180662,1.70735,0.248,0.263874,0.252804,0.25822
206,ReLU,0.000179494,1.70732,0.248,0.263874,0.252804,0.25822
207,ReLU,0.000178344,1.7073,0.248,0.263874,0.252804,0.25822
208,ReLU,0.000177208,1.70728,0.248,0.263874,0.252804,0.25822
209,ReLU,0.000176089,1.70726,0.248,0.263874,0.252804,0.25822
210,ReLU,0.000174984,1.70724,0.248,0.263874,0.252804,0.25822
211,ReLU,0.000173894,1.70722,0.248,0.263874,0.252804,0.25822
212,ReLU,0.000172821,1.7072,0.244,0.260816,0.249355,0.254957
213,ReLU,0.000171759,1.70718,0.244,0.260816,0.249355,0.254957
214,ReLU,0.000170713,1.70716,0.244,0.260816,0.249355,0.254957
215,ReLU,0.000169679,1.70714,0.244,0.260816,0.249355,0.254957
216,ReLU,0.00016866,1.70712,0.244,0.260816,0.249355,0.254957
217,ReLU,0.000167655,1.7071,0.244,0.260816,0.249355,0.254957
218,ReLU,0.00016666,1.70708,0.244,0.260816,0.249355,0.254957
219,ReLU,0.00016568,1.70706,0.244,0.260816,0.249355,0.254957
220,ReLU,0.00016471,1.70705,0.244,0.260816,0.249355,0.254957
221,ReLU,0.000163757,1.70703,0.244,0.260816,0.249355,0.254957
222,ReLU,0.00016281,1.70701,0.244,0.260816,0.249355,0.254957
223,ReLU,0.000161877,1.70699,0.244,0.260816,0.249355,0.254957
224,ReLU,0.000160957,1.70697,0.244,0.260816,0.249355,0.254957
225,ReLU,0.000160046,1.70695,0.244,0.260816,0.249355,0.254957
226,ReLU,0.000159147,1.70693,0.244,0.260816,0.249355,0.254957
227,ReLU,0.000158259,1.70692,0.244,0.260816,0.249355,0.254957
228,ReLU,0.000157381,1.7069,0.244,0.260816,0.249355,0.254957
229,ReLU,0.000156514,1.70688,0.244,0.260816,0.249355,0.254957
230,ReLU,0.000155659,1.70686,0.244,0.260816,0.249355,0.254957
231,ReLU,0.000154813,1.70685,0.244,0.260816,0.249355,0.254957
232,ReLU,0.000153976,1.70683,0.244,0.260816,0.249355,0.254957
233,ReLU,0.000153149,1.70681,0.244,0.260816,0.249355,0.254957
234,ReLU,0.000152333,1.70679,0.244,0.260816,0.249355,0.254957
235,ReLU,0.000151525,1.70678,0.244,0.260816,0.249355,0.254957
236,ReLU,0.000150726,1.70676,0.244,0.260816,0.249355,0.254957
237,ReLU,0.000149938,1.70674,0.244,0.260816,0.249355,0.254957
238,ReLU,0.000149156,1.70673,0.244,0.260816,0.249355,0.254957
239,ReLU,0.000148384,1.70671,0.244,0.260816,0.249355,0.254957
240,ReLU,0.000147621,1.7067,0.244,0.260816,0.249355,0.254957
241,ReLU,0.000146865,1.70668,0.244,0.260816,0.249355,0.254957
242,ReLU,0.000146119,1.70666,0.244,0.260816,0.249355,0.254957
243,ReLU,0.00014538,1.70665,0.244,0.260816,0.249355,0.254957
244,ReLU,0.00014465,1.70663,0.244,0.260816,0.249355,0.254957
245,ReLU,0.000143926,1.70662,0.244,0.260816,0.249355,0.254957
246,ReLU,0.000143212,1.7066,0.244,0.260816,0.249355,0.254957
247,ReLU,0.000142503,1.70658,0.244,0.260816,0.249355,0.254957
248,ReLU,0.000141804,1.70657,0.244,0.260816,0.249355,0.254957
249,ReLU,0.000141111,1.70656,0.244,0.260816,0.249355,0.254957
250,ReLU,0.000140426,1.70654,0.244,0.260816,0.249355,0.254957
251,ReLU,0.000139747,1.70652,0.244,0.260816,0.249355,0.254957
252,ReLU,0.000139076,1.70651,0.244,0.260816,0.249355,0.254957
253,ReLU,0.000138412,1.70649,0.244,0.260816,0.249355,0.254957
254,ReLU,0.000137754,1.70648,0.244,0.260816,0.249355,0.254957
255,ReLU,0.000137104,1.70646,0.244,0.260816,0.249355,0.254957
256,ReLU,0.00013646,1.70645,0.244,0.260816,0.249355,0.254957
257,ReLU,0.000135823,1.70644,0.244,0.260816,0.249355,0.254957
258,ReLU,0.000135191,1.70642,0.244,0.260816,0.249355,0.254957
259,ReLU,0.000134566,1.70641,0.244,0.260816,0.249355,0.254957
260,ReLU,0.000133949,1.70639,0.244,0.260816,0.249355,0.254957
261,ReLU,0.000133334,1.70638,0.244,0.260816,0.249355,0.254957
262,ReLU,0.000132729,1.70637,0.244,0.260816,0.249355,0.254957
263,ReLU,0.000132129,1.70635,0.244,0.260816,0.249355,0.254957
264,ReLU,0.000131535,1.70634,0.244,0.260816,0.249355,0.254957
265,ReLU,0.000130945,1.70632,0.244,0.260816,0.249355,0.254957
266,ReLU,0.000130363,1.70631,0.244,0.260816,0.249355,0.254957
267,ReLU,0.000129784,1.7063,0.244,0.260816,0.249355,0.254957
268,ReLU,0.000129213,1.70628,0.244,0.260816,0.249355,0.254957
269,ReLU,0.000128646,1.70627,0.244,0.260816,0.249355,0.254957
270,ReLU,0.000128084,1.70626,0.244,0.260816,0.249355,0.254957
271,ReLU,0.000127528,1.70624,0.244,0.260816,0.249355,0.254957
272,ReLU,0.000126977,1.70623,0.244,0.260816,0.249355,0.254957
273,ReLU,0.000126432,1.70622,0.244,0.260816,0.249355,0.254957
274,ReLU,0.000125891,1.7062,0.244,0.260816,0.249355,0.254957
275,ReLU,0.000125356,1.70619,0.244,0.260816,0.249355,0.254957
276,ReLU,0.000124825,1.70618,0.244,0.260816,0.249355,0.254957
277,ReLU,0.000124299,1.70617,0.244,0.260816,0.249355,0.254957
278,ReLU,0.000123777,1.70615,0.244,0.260816,0.249355,0.254957
279,ReLU,0.00012326,1.70614,0.244,0.260816,0.249355,0.254957
280,ReLU,0.000122749,1.70613,0.244,0.260816,0.249355,0.254957
281,ReLU,0.00012224,1.70611,0.244,0.260816,0.249355,0.254957
282,ReLU,0.000121737,1.7061,0.244,0.260816,0.249355,0.254957
283,ReLU,0.000121238,1.70609,0.244,0.260816,0.249355,0.254957
284,ReLU,0.000120744,1.70608,0.244,0.260816,0.249355,0.254957
285,ReLU,0.000120254,1.70606,0.244,0.260816,0.249355,0.254957
286,ReLU,0.000119768,1.70605,0.244,0.260816,0.249355,0.254957
287,ReLU,0.000119285,1.70604,0.244,0.260816,0.249355,0.254957
288,ReLU,0.000118809,1.70602,0.244,0.260816,0.249355,0.254957
289,ReLU,0.000118335,1.70601,0.244,0.260816,0.249355,0.254957
290,ReLU,0.000117866,1.706,0.244,0.260816,0.249355,0.254957
291,ReLU,0.0001174,1.70599,0.244,0.260816,0.249355,0.254957
292,ReLU,0.000116938,1.70598,0.244,0.260816,0.249355,0.254957
293,ReLU,0.000116481,1.70597,0.244,0.260816,0.249355,0.254957
294,ReLU,0.000116026,1.70595,0.244,0.260816,0.249355,0.254957
295,ReLU,0.000115577,1.70594,0.244,0.260816,0.249355,0.254957
296,ReLU,0.000115131,1.70593,0.244,0.260816,0.249355,0.254957
297,ReLU,0.000114687,1.70592,0.244,0.260816,0.249355,0.254957
298,ReLU,0.000114249,1.70591,0.244,0.260816,0.249355,0.254957
299,ReLU,0.000113813,1.70589,0.244,0.260816,0.249355,0.254957
300,ReLU,0.000113382,1.70588,0.244,0.260816,0.249355,0.254957
301,ReLU,0.000112953,1.70587,0.244,0.260816,0.249355,0.254957
302,ReLU,0.000112529,1.70586,0.244,0.260816,0.249355,0.254957
303,ReLU,0.000112106,1.70585,0.244,0.260488,0.249355,0.2548
304,ReLU,0.000111688,1.70584,0.244,0.260488,0.249355,0.2548
305,ReLU,0.000111273,1.70583,0.244,0.260488,0.249355,0.2548
306,ReLU,0.000110862,1.70581,0.244,0.260488,0.249355,0.2548
307,ReLU,0.000110453,1.7058,0.244,0.260488,0.249355,0.2548
308,ReLU,0.000110048,1.70579,0.244,0.260488,0.249355,0.2548
309,ReLU,0.000109646,1.70578,0.244,0.260488,0.249355,0.2548
310,ReLU,0.000109247,1.70577,0.244,0.260488,0.249355,0.2548
311,ReLU,0.000108852,1.70576,0.244,0.260488,0.249355,0.2548
312,ReLU,0.000108459,1.70575,0.244,0.260488,0.249355,0.2548
313,ReLU,0.000108069,1.70574,0.244,0.260488,0.249355,0.2548
314,ReLU,0.000107682,1.70573,0.244,0.260488,0.249355,0.2548
315,ReLU,0.000107298,1.70571,0.244,0.260488,0.249355,0.2548
316,ReLU,0.000106917,1.7057,0.244,0.260488,0.249355,0.2548
317,ReLU,0.000106539,1.70569,0.244,0.260488,0.249355,0.2548
318,ReLU,0.000106164,1.70568,0.244,0.260488,0.249355,0.2548
319,ReLU,0.000105792,1.70567,0.244,0.260488,0.249355,0.2548
320,ReLU,0.000105422,1.70566,0.244,0.260488,0.249355,0.2548
321,ReLU,0.000105055,1.70565,0.244,0.260488,0.249355,0.2548
322,ReLU,0.000104691,1.70564,0.244,0.260488,0.249355,0.2548
323,ReLU,0.000104329,1.70563,0.244,0.260488,0.249355,0.2548
324,ReLU,0.000103972,1.70562,0.244,0.260488,0.249355,0.2548
325,ReLU,0.000103615,1.70561,0.244,0.260488,0.249355,0.2548
326,ReLU,0.000103262,1.7056,0.244,0.260488,0.249355,0.2548
327,ReLU,0.000102912,1.70559,0.244,0.260488,0.249355,0.2548
328,ReLU,0.000102564,1.70558,0.244,0.260488,0.249355,0.2548
329,ReLU,0.000102219,1.70557,0.244,0.260488,0.249355,0.2548
330,ReLU,0.000101876,1.70556,0.244,0.260488,0.249355,0.2548
331,ReLU,0.000101536,1.70555,0.244,0.260488,0.249355,0.2548
332,ReLU,0.000101198,1.70554,0.244,0.260488,0.249355,0.2548
333,ReLU,0.000100863,1.70553,0.244,0.260488,0.249355,0.2548
334,ReLU,0.000100529,1.70552,0.244,0.260488,0.249355,0.2548
335,ReLU,0.000100199,1.70551,0.244,0.260488,0.249355,0.2548
336,ReLU,9.98702e-05,1.7055,0.244,0.260488,0.249355,0.2548
337,ReLU,9.95442e-05,1.70549,0.244,0.260488,0.249355,0.2548
338,ReLU,9.92199e-05,1.70548,0.244,0.260488,0.249355,0.2548
339,ReLU,9.88984e-05,1.70547,0.244,0.260488,0.249355,0.2548
340,ReLU,9.8579e-05,1.70546,0.244,0.260488,0.249355,0.2548
341,ReLU,9.82618e-05,1.70545,0.244,0.260488,0.249355,0.2548
342,ReLU,9.79473e-05,1.70544,0.244,0.260488,0.249355,0.2548
343,ReLU,9.76348e-05,1.70543,0.244,0.260488,0.249355,0.2548
344,ReLU,9.73244e-05,1.70542,0.244,0.260488,0.249355,0.2548
345,ReLU,9.70157e-05,1.70541,0.244,0.260488,0.249355,0.2548
346,ReLU,9.67098e-05,1.7054,0.244,0.260488,0.249355,0.2548
347,ReLU,9.64053e-05,1.7054,0.244,0.260488,0.249355,0.2548
348,ReLU,9.61035e-05,1.70539,0.244,0.260488,0.249355,0.2548
349,ReLU,9.58028e-05,1.70538,0.244,0.260488,0.249355,0.2548
350,ReLU,9.55049e-05,1.70537,0.244,0.260488,0.249355,0.2548
351,ReLU,9.52089e-05,1.70536,0.244,0.260488,0.249355,0.2548
352,ReLU,9.49151e-05,1.70535,0.244,0.260488,0.249355,0.2548
353,ReLU,9.46232e-05,1.70534,0.244,0.260488,0.249355,0.2548
354,ReLU,9.43331e-05,1.70533,0.244,0.260488,0.249355,0.2548
355,ReLU,9.40448e-05,1.70532,0.244,0.260488,0.249355,0.2548
356,ReLU,9.37583e-05,1.70532,0.244,0.260488,0.249355,0.2548
357,ReLU,9.34741e-05,1.70531,0.244,0.260488,0.249355,0.2548
358,ReLU,9.31916e-05,1.7053,0.244,0.260488,0.249355,0.2548
359,ReLU,9.29098e-05,1.70529,0.244,0.260488,0.249355,0.2548
360,ReLU,9.26308e-05,1.70528,0.244,0.260488,0.249355,0.2548
361,ReLU,9.23535e-05,1.70527,0.244,0.260488,0.249355,0.2548
362,ReLU,9.20776e-05,1.70527,0.244,0.260488,0.249355,0.2548
363,ReLU,9.18038e-05,1.70526,0.244,0.260488,0.249355,0.2548
364,ReLU,9.15317e-05,1.70525,0.244,0.260488,0.249355,0.2548
365,ReLU,9.12609e-05,1.70524,0.244,0.260488,0.249355,0.2548
366,ReLU,9.09916e-05,1.70523,0.244,0.260488,0.249355,0.2548
367,ReLU,9.07251e-05,1.70522,0.244,0.260488,0.249355,0.2548
368,ReLU,9.04594e-05,1.70522,0.244,0.260488,0.249355,0.2548
369,ReLU,9.01955e-05,1.70521,0.244,0.260488,0.249355,0.2548
370,ReLU,8.99332e-05,1.7052,0.244,0.260488,0.249355,0.2548
371,ReLU,8.9673e-05,1.70519,0.244,0.260488,0.249355,0.2548
372,ReLU,8.94135e-05,1.70518,0.244,0.260488,0.249355,0.2548
373,ReLU,8.91562e-05,1.70518,0.244,0.260488,0.249355,0.2548
374,ReLU,8.88993e-05,1.70517,0.244,0.260488,0.249355,0.2548
