epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
160,ReLU,0.0321813,1.00063,0.252,0.258551,0.267263,0.262835
161,ReLU,0.0316222,1.00049,0.252,0.258551,0.267263,0.262835
162,ReLU,0.0310725,1.0004,0.252,0.258225,0.267263,0.262667
163,ReLU,0.0305312,1.00015,0.252,0.258225,0.267263,0.262667
164,ReLU,0.0299978,1.00011,0.252,0.258208,0.267263,0.262658
165,ReLU,0.0294707,0.999965,0.252,0.257968,0.267263,0.262533
166,ReLU,0.0289556,0.999857,0.252,0.257968,0.267263,0.262533
167,ReLU,0.0284467,0.999742,0.252,0.257968,0.267263,0.262533
168,ReLU,0.0279491,0.999629,0.252,0.257968,0.267263,0.262533
169,ReLU,0.0274576,0.999537,0.252,0.257968,0.267263,0.262533
170,ReLU,0.0269769,0.99939,0.252,0.257968,0.267263,0.262533
171,ReLU,0.0265029,0.999339,0.252,0.257968,0.267263,0.262533
172,ReLU,0.0260396,0.999247,0.252,0.257968,0.267263,0.262533
173,ReLU,0.0255876,0.99917,0.252,0.255603,0.267263,0.261303
174,ReLU,0.0251437,0.999016,0.252,0.255603,0.267263,0.261303
175,ReLU,0.0247118,0.998949,0.252,0.255603,0.267263,0.261303
176,ReLU,0.0242877,0.998885,0.252,0.255603,0.267263,0.261303
177,ReLU,0.0238745,0.998826,0.252,0.255603,0.267263,0.261303
178,ReLU,0.0234727,0.998728,0.252,0.255603,0.267263,0.261303
179,ReLU,0.0230798,0.998655,0.252,0.255603,0.267263,0.261303
180,ReLU,0.0226964,0.998581,0.252,0.255603,0.267263,0.261303
181,ReLU,0.0223223,0.998487,0.252,0.255603,0.267263,0.261303
182,ReLU,0.0219584,0.998376,0.252,0.255391,0.267263,0.261192
183,ReLU,0.0216014,0.998354,0.252,0.255391,0.267263,0.261192
184,ReLU,0.0212561,0.998227,0.252,0.255391,0.267263,0.261192
185,ReLU,0.0209177,0.998184,0.252,0.255773,0.267263,0.261392
186,ReLU,0.0205872,0.99811,0.252,0.257577,0.267263,0.262331
187,ReLU,0.020265,0.997991,0.252,0.257577,0.267263,0.262331
188,ReLU,0.0199499,0.997931,0.252,0.257577,0.267263,0.262331
189,ReLU,0.0196422,0.99788,0.252,0.257577,0.267263,0.262331
190,ReLU,0.0193412,0.997814,0.252,0.257577,0.267263,0.262331
191,ReLU,0.0190463,0.997737,0.252,0.257441,0.267263,0.26226
192,ReLU,0.0187579,0.997663,0.252,0.257441,0.267263,0.26226
193,ReLU,0.0184738,0.99759,0.252,0.256987,0.267263,0.262024
194,ReLU,0.0181978,0.997551,0.252,0.256987,0.267263,0.262024
195,ReLU,0.0179254,0.997446,0.256,0.260328,0.270711,0.265418
196,ReLU,0.0176596,0.997419,0.256,0.260328,0.270711,0.265418
197,ReLU,0.017398,0.997315,0.256,0.260328,0.270711,0.265418
198,ReLU,0.0171433,0.997294,0.256,0.260328,0.270711,0.265418
199,ReLU,0.0168916,0.997212,0.256,0.260328,0.270711,0.265418
200,ReLU,0.0166447,0.997157,0.256,0.260328,0.270711,0.265418
201,ReLU,0.0164023,0.997113,0.256,0.260328,0.270711,0.265418
202,ReLU,0.0161654,0.997022,0.256,0.260328,0.270711,0.265418
203,ReLU,0.0159328,0.996974,0.256,0.260328,0.270711,0.265418
204,ReLU,0.0157055,0.996936,0.256,0.260328,0.270711,0.265418
205,ReLU,0.015482,0.996879,0.256,0.260328,0.270711,0.265418
206,ReLU,0.0152643,0.996799,0.256,0.260328,0.270711,0.265418
207,ReLU,0.0150506,0.996746,0.256,0.260328,0.270711,0.265418
208,ReLU,0.0148419,0.996679,0.256,0.260328,0.270711,0.265418
209,ReLU,0.0146377,0.996623,0.256,0.260328,0.270711,0.265418
210,ReLU,0.014437,0.996578,0.256,0.260328,0.270711,0.265418
211,ReLU,0.0142414,0.996504,0.256,0.260328,0.270711,0.265418
212,ReLU,0.0140495,0.996471,0.256,0.260328,0.270711,0.265418
213,ReLU,0.0138619,0.996385,0.256,0.260328,0.270711,0.265418
214,ReLU,0.0136787,0.99635,0.256,0.260328,0.270711,0.265418
215,ReLU,0.0134994,0.996276,0.256,0.260328,0.270711,0.265418
216,ReLU,0.013324,0.996168,0.256,0.260328,0.270711,0.265418
217,ReLU,0.0131524,0.996157,0.256,0.260328,0.270711,0.265418
218,ReLU,0.0129839,0.996109,0.256,0.259983,0.270711,0.265239
219,ReLU,0.0128203,0.996038,0.256,0.259983,0.270711,0.265239
220,ReLU,0.0126596,0.99598,0.256,0.259983,0.270711,0.265239
221,ReLU,0.0125018,0.99591,0.256,0.259983,0.270711,0.265239
222,ReLU,0.0123477,0.995869,0.256,0.259983,0.270711,0.265239
223,ReLU,0.0121976,0.995808,0.256,0.259983,0.270711,0.265239
224,ReLU,0.0120498,0.995786,0.256,0.259973,0.270711,0.265233
225,ReLU,0.0119059,0.995707,0.256,0.259973,0.270711,0.265233
226,ReLU,0.0117651,0.995646,0.256,0.259973,0.270711,0.265233
227,ReLU,0.0116271,0.995643,0.256,0.259973,0.270711,0.265233
228,ReLU,0.0114923,0.995589,0.256,0.259973,0.270711,0.265233
229,ReLU,0.0113611,0.995528,0.252,0.255006,0.267485,0.261097
230,ReLU,0.0112314,0.995488,0.252,0.255006,0.267485,0.261097
231,ReLU,0.011105,0.995425,0.252,0.253253,0.267485,0.260175
232,ReLU,0.0109814,0.995416,0.252,0.253253,0.267485,0.260175
233,ReLU,0.0108606,0.995372,0.252,0.253253,0.267485,0.260175
234,ReLU,0.0107421,0.995332,0.252,0.253253,0.267485,0.260175
235,ReLU,0.0106263,0.995314,0.252,0.253253,0.267485,0.260175
236,ReLU,0.0105125,0.995267,0.252,0.253253,0.267485,0.260175
237,ReLU,0.0104009,0.995244,0.252,0.251821,0.267485,0.259417
238,ReLU,0.0102915,0.995208,0.252,0.251821,0.267485,0.259417
239,ReLU,0.0101844,0.995171,0.248,0.247368,0.263914,0.255373
240,ReLU,0.0100785,0.995136,0.252,0.254034,0.26714,0.260422
241,ReLU,0.00997484,0.995128,0.252,0.254034,0.26714,0.260422
242,ReLU,0.00987294,0.995107,0.252,0.254034,0.26714,0.260422
243,ReLU,0.00977329,0.995076,0.252,0.254034,0.26714,0.260422
244,ReLU,0.009675,0.995042,0.252,0.254034,0.26714,0.260422
245,ReLU,0.00957859,0.995014,0.252,0.254034,0.26714,0.260422
246,ReLU,0.00948363,0.995016,0.252,0.254034,0.26714,0.260422
247,ReLU,0.00939055,0.994945,0.252,0.254034,0.26714,0.260422
248,ReLU,0.00929881,0.994954,0.252,0.254034,0.26714,0.260422
249,ReLU,0.00920866,0.994918,0.252,0.254034,0.26714,0.260422
250,ReLU,0.00911918,0.9949,0.252,0.254034,0.26714,0.260422
251,ReLU,0.00903166,0.994865,0.252,0.254034,0.26714,0.260422
252,ReLU,0.0089451,0.994852,0.252,0.254034,0.26714,0.260422
253,ReLU,0.00885984,0.994835,0.252,0.254034,0.26714,0.260422
254,ReLU,0.00877626,0.994823,0.252,0.254034,0.26714,0.260422
255,ReLU,0.00869372,0.994786,0.252,0.254034,0.26714,0.260422
256,ReLU,0.00861277,0.994768,0.252,0.254034,0.26714,0.260422
257,ReLU,0.00853206,0.994763,0.248,0.251218,0.263568,0.257245
258,ReLU,0.00845272,0.994742,0.248,0.251218,0.263568,0.257245
259,ReLU,0.00837472,0.994741,0.248,0.251218,0.263568,0.257245
260,ReLU,0.00829806,0.99471,0.248,0.251218,0.263568,0.257245
261,ReLU,0.00822198,0.994699,0.248,0.251218,0.263568,0.257245
262,ReLU,0.00814754,0.994686,0.248,0.251218,0.263568,0.257245
263,ReLU,0.0080744,0.994724,0.248,0.251218,0.263568,0.257245
264,ReLU,0.00800219,0.994696,0.248,0.251218,0.263568,0.257245
265,ReLU,0.00793211,0.994712,0.248,0.251218,0.263568,0.257245
266,ReLU,0.00786144,0.994753,0.248,0.253355,0.263568,0.258361
267,ReLU,0.00779228,0.994732,0.248,0.253355,0.263568,0.258361
268,ReLU,0.00772371,0.994752,0.248,0.253355,0.263568,0.258361
269,ReLU,0.00765597,0.99473,0.248,0.253355,0.263568,0.258361
270,ReLU,0.00758921,0.994775,0.248,0.253355,0.263568,0.258361
271,ReLU,0.00752262,0.994786,0.248,0.253355,0.263568,0.258361
272,ReLU,0.00745742,0.994772,0.248,0.253355,0.263568,0.258361
273,ReLU,0.00739323,0.994793,0.248,0.253355,0.263568,0.258361
274,ReLU,0.00732937,0.994823,0.248,0.253355,0.263568,0.258361
275,ReLU,0.00726689,0.994795,0.248,0.253355,0.263568,0.258361
276,ReLU,0.00720441,0.994831,0.248,0.253355,0.263568,0.258361
277,ReLU,0.00714268,0.99481,0.248,0.253355,0.263568,0.258361
278,ReLU,0.00708282,0.994822,0.248,0.253355,0.263568,0.258361
279,ReLU,0.00702242,0.994847,0.248,0.253355,0.263568,0.258361
280,ReLU,0.0069629,0.994828,0.248,0.253404,0.263568,0.258386
281,ReLU,0.00690476,0.994857,0.248,0.253404,0.263568,0.258386
282,ReLU,0.00684648,0.994889,0.248,0.253404,0.263568,0.258386
283,ReLU,0.00678976,0.994841,0.248,0.253404,0.263568,0.258386
284,ReLU,0.00673348,0.994885,0.248,0.253404,0.263568,0.258386
285,ReLU,0.00667709,0.994903,0.248,0.253404,0.263568,0.258386
286,ReLU,0.00662183,0.994877,0.248,0.253404,0.263568,0.258386
287,ReLU,0.00656751,0.994906,0.248,0.253404,0.263568,0.258386
288,ReLU,0.00651307,0.994919,0.248,0.253404,0.263568,0.258386
289,ReLU,0.00645995,0.994905,0.248,0.253404,0.263568,0.258386
290,ReLU,0.00640751,0.994929,0.248,0.253642,0.263568,0.25851
291,ReLU,0.00635476,0.994963,0.248,0.253642,0.263568,0.25851
292,ReLU,0.00630362,0.994915,0.248,0.253642,0.263568,0.25851
293,ReLU,0.00625268,0.994956,0.248,0.253642,0.263568,0.25851
294,ReLU,0.00620213,0.994979,0.244,0.250674,0.26012,0.25531
295,ReLU,0.0061529,0.994961,0.244,0.250674,0.26012,0.25531
296,ReLU,0.00610327,0.994982,0.244,0.250674,0.26012,0.25531
297,ReLU,0.00605458,0.994965,0.244,0.250674,0.26012,0.25531
298,ReLU,0.00600706,0.994992,0.244,0.250674,0.26012,0.25531
299,ReLU,0.00595935,0.995029,0.244,0.250674,0.26012,0.25531
300,ReLU,0.00591214,0.99499,0.244,0.250387,0.26012,0.255161
301,ReLU,0.00586649,0.995029,0.244,0.250387,0.26012,0.255161
302,ReLU,0.00582067,0.995057,0.244,0.250387,0.26012,0.255161
303,ReLU,0.00577513,0.99504,0.244,0.250993,0.26012,0.255475
304,ReLU,0.00573046,0.995065,0.244,0.250993,0.26012,0.255475
305,ReLU,0.00568613,0.995103,0.244,0.250993,0.26012,0.255475
306,ReLU,0.0056424,0.99508,0.244,0.250993,0.26012,0.255475
307,ReLU,0.00559922,0.995112,0.244,0.250993,0.26012,0.255475
308,ReLU,0.0055562,0.995149,0.244,0.250993,0.26012,0.255475
309,ReLU,0.00551422,0.995129,0.244,0.250993,0.26012,0.255475
310,ReLU,0.00547249,0.995171,0.244,0.250993,0.26012,0.255475
311,ReLU,0.00543077,0.9952,0.244,0.250993,0.26012,0.255475
312,ReLU,0.00538998,0.995183,0.244,0.250993,0.26012,0.255475
313,ReLU,0.00534925,0.995208,0.244,0.250993,0.26012,0.255475
314,ReLU,0.00530892,0.995242,0.244,0.250993,0.26012,0.255475
315,ReLU,0.00526964,0.995224,0.244,0.250993,0.26012,0.255475
316,ReLU,0.00523026,0.995256,0.244,0.250993,0.26012,0.255475
317,ReLU,0.00519147,0.995302,0.244,0.250993,0.26012,0.255475
318,ReLU,0.00515349,0.995271,0.244,0.250993,0.26012,0.255475
319,ReLU,0.00511538,0.995322,0.244,0.250993,0.26012,0.255475
320,ReLU,0.00507766,0.995296,0.248,0.253418,0.263692,0.258452
321,ReLU,0.00504084,0.995347,0.248,0.253418,0.263692,0.258452
322,ReLU,0.00500407,0.99537,0.248,0.253418,0.263692,0.258452
323,ReLU,0.00496748,0.995368,0.244,0.250341,0.26012,0.255137
324,ReLU,0.00493189,0.995424,0.248,0.253418,0.263692,0.258452
325,ReLU,0.00489628,0.995447,0.244,0.250341,0.26012,0.255137
326,ReLU,0.00486075,0.995442,0.244,0.250341,0.26012,0.255137
327,ReLU,0.00482595,0.995497,0.244,0.250341,0.26012,0.255137
328,ReLU,0.00479135,0.995522,0.244,0.250341,0.26012,0.255137
329,ReLU,0.00475713,0.995528,0.244,0.250341,0.26012,0.255137
330,ReLU,0.0047232,0.99558,0.244,0.250341,0.26012,0.255137
331,ReLU,0.00468965,0.99558,0.244,0.250341,0.26012,0.255137
332,ReLU,0.00465647,0.995632,0.244,0.250341,0.26012,0.255137
333,ReLU,0.00462362,0.99567,0.244,0.250341,0.26012,0.255137
334,ReLU,0.0045912,0.995679,0.244,0.250341,0.26012,0.255137
335,ReLU,0.00455884,0.995735,0.244,0.250341,0.26012,0.255137
336,ReLU,0.00452666,0.995769,0.244,0.250341,0.26012,0.255137
337,ReLU,0.00449528,0.99578,0.244,0.250341,0.26012,0.255137
338,ReLU,0.00446376,0.995822,0.244,0.250341,0.26012,0.255137
339,ReLU,0.00443265,0.995824,0.244,0.250341,0.26012,0.255137
340,ReLU,0.00440211,0.995878,0.244,0.250341,0.26012,0.255137
341,ReLU,0.00437145,0.995917,0.244,0.250341,0.26012,0.255137
342,ReLU,0.00434136,0.995941,0.244,0.250341,0.26012,0.255137
343,ReLU,0.00431145,0.995985,0.244,0.250341,0.26012,0.255137
344,ReLU,0.00428175,0.996022,0.244,0.250341,0.26012,0.255137
345,ReLU,0.00425244,0.99603,0.244,0.250341,0.26012,0.255137
346,ReLU,0.00422338,0.996091,0.244,0.250341,0.26012,0.255137
347,ReLU,0.00419418,0.996097,0.244,0.250341,0.26012,0.255137
348,ReLU,0.00416571,0.996151,0.244,0.250341,0.26012,0.255137
349,ReLU,0.00413728,0.99618,0.244,0.250341,0.26012,0.255137
350,ReLU,0.00410917,0.996209,0.244,0.250341,0.26012,0.255137
351,ReLU,0.00408136,0.996255,0.244,0.250341,0.26012,0.255137
352,ReLU,0.0040535,0.996287,0.244,0.250341,0.26012,0.255137
353,ReLU,0.0040261,0.996314,0.244,0.250341,0.26012,0.255137
354,ReLU,0.00399897,0.99635,0.248,0.255022,0.263346,0.259117
355,ReLU,0.00397195,0.996378,0.248,0.255022,0.263346,0.259117
356,ReLU,0.00394516,0.996426,0.248,0.255022,0.263346,0.259117
357,ReLU,0.00391877,0.996452,0.248,0.255022,0.263346,0.259117
358,ReLU,0.00389266,0.996497,0.248,0.255022,0.263346,0.259117
359,ReLU,0.0038666,0.996528,0.248,0.255022,0.263346,0.259117
360,ReLU,0.00384074,0.996554,0.248,0.255022,0.263346,0.259117
361,ReLU,0.00381512,0.996596,0.248,0.255022,0.263346,0.259117
362,ReLU,0.00378988,0.996638,0.248,0.255022,0.263346,0.259117
363,ReLU,0.00376464,0.996657,0.248,0.255022,0.263346,0.259117
364,ReLU,0.00373991,0.996708,0.248,0.255022,0.263346,0.259117
365,ReLU,0.0037154,0.99674,0.248,0.255022,0.263346,0.259117
366,ReLU,0.00369115,0.996779,0.248,0.255022,0.263346,0.259117
367,ReLU,0.00366705,0.996804,0.248,0.255022,0.263346,0.259117
368,ReLU,0.00364318,0.996846,0.248,0.255022,0.263346,0.259117
369,ReLU,0.00361968,0.996874,0.248,0.255022,0.263346,0.259117
370,ReLU,0.00359628,0.996922,0.248,0.255022,0.263346,0.259117
371,ReLU,0.00357298,0.996954,0.248,0.255022,0.263346,0.259117
372,ReLU,0.00355009,0.996988,0.248,0.255022,0.263346,0.259117
373,ReLU,0.00352737,0.997013,0.248,0.255022,0.263346,0.259117
374,ReLU,0.00350502,0.997066,0.248,0.255022,0.263346,0.259117
375,ReLU,0.00348267,0.99711,0.248,0.255022,0.263346,0.259117
376,ReLU,0.00346062,0.997123,0.248,0.255022,0.263346,0.259117
377,ReLU,0.0034389,0.997168,0.248,0.255022,0.263346,0.259117
378,ReLU,0.00341723,0.997209,0.248,0.255022,0.263346,0.259117
