epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
124,ReLU,0.206568,0.227577,0.16,0.154977,0.173181,0.163574
125,ReLU,0.206346,0.227525,0.16,0.154977,0.173181,0.163574
126,ReLU,0.206127,0.227454,0.16,0.155453,0.173181,0.163839
127,ReLU,0.205911,0.22739,0.16,0.155453,0.173181,0.163839
128,ReLU,0.205702,0.227306,0.16,0.155453,0.173181,0.163839
129,ReLU,0.205494,0.227253,0.164,0.158385,0.176212,0.166823
130,ReLU,0.205287,0.227175,0.164,0.158385,0.176212,0.166823
131,ReLU,0.205086,0.22712,0.16,0.151987,0.17264,0.161657
132,ReLU,0.204881,0.227054,0.16,0.151987,0.17264,0.161657
133,ReLU,0.20468,0.226985,0.164,0.156823,0.176088,0.165898
134,ReLU,0.204478,0.22693,0.164,0.155714,0.176088,0.165276
135,ReLU,0.20428,0.226858,0.164,0.156397,0.176088,0.165659
136,ReLU,0.204084,0.226833,0.164,0.15565,0.176088,0.16524
137,ReLU,0.203891,0.22677,0.164,0.15565,0.176088,0.16524
138,ReLU,0.203702,0.226734,0.164,0.15565,0.176088,0.16524
139,ReLU,0.203513,0.226662,0.168,0.162505,0.183781,0.172489
140,ReLU,0.203323,0.226625,0.168,0.163623,0.183781,0.173117
141,ReLU,0.20313,0.226576,0.168,0.163623,0.183781,0.173117
142,ReLU,0.20294,0.226514,0.168,0.163623,0.183781,0.173117
143,ReLU,0.202748,0.226475,0.168,0.163623,0.183781,0.173117
144,ReLU,0.20256,0.226406,0.168,0.163623,0.183781,0.173117
145,ReLU,0.202375,0.22636,0.168,0.163623,0.183781,0.173117
146,ReLU,0.202192,0.226285,0.168,0.163595,0.183781,0.173101
147,ReLU,0.202012,0.22624,0.168,0.163894,0.183781,0.173269
148,ReLU,0.201833,0.22619,0.168,0.165005,0.183781,0.173888
149,ReLU,0.201655,0.226129,0.168,0.165005,0.183781,0.173888
150,ReLU,0.201479,0.226082,0.172,0.170595,0.187007,0.178424
151,ReLU,0.201298,0.226026,0.172,0.170595,0.187007,0.178424
152,ReLU,0.201119,0.225969,0.172,0.171268,0.187007,0.178791
153,ReLU,0.200942,0.225907,0.172,0.172376,0.187007,0.179393
154,ReLU,0.200763,0.22586,0.172,0.172376,0.187007,0.179393
155,ReLU,0.200586,0.225795,0.172,0.172376,0.187007,0.179393
156,ReLU,0.200411,0.225753,0.172,0.172376,0.187007,0.179393
157,ReLU,0.200237,0.225708,0.172,0.172003,0.187007,0.179191
158,ReLU,0.200064,0.225661,0.172,0.171805,0.187007,0.179084
159,ReLU,0.199894,0.225624,0.172,0.171803,0.187007,0.179082
160,ReLU,0.199724,0.22558,0.172,0.171803,0.187007,0.179082
161,ReLU,0.199556,0.225558,0.172,0.171803,0.187007,0.179082
162,ReLU,0.19939,0.225532,0.172,0.171803,0.187007,0.179082
163,ReLU,0.199224,0.225481,0.172,0.172993,0.187007,0.179727
164,ReLU,0.199061,0.225477,0.172,0.172993,0.187007,0.179727
165,ReLU,0.198899,0.225417,0.172,0.172993,0.187007,0.179727
166,ReLU,0.198738,0.225408,0.176,0.177535,0.192562,0.184744
167,ReLU,0.198578,0.225387,0.176,0.177535,0.192562,0.184744
168,ReLU,0.19842,0.225342,0.176,0.176786,0.192562,0.184337
169,ReLU,0.198261,0.225319,0.176,0.176786,0.192562,0.184337
170,ReLU,0.198102,0.225272,0.176,0.176786,0.192562,0.184337
171,ReLU,0.197944,0.225258,0.176,0.176528,0.192562,0.184197
172,ReLU,0.197787,0.225223,0.176,0.177775,0.192562,0.184873
173,ReLU,0.197631,0.22519,0.176,0.177604,0.192562,0.184781
174,ReLU,0.197476,0.225164,0.176,0.177604,0.192562,0.184781
175,ReLU,0.197323,0.225146,0.176,0.177604,0.192562,0.184781
176,ReLU,0.19717,0.225111,0.176,0.177604,0.192562,0.184781
177,ReLU,0.197021,0.225072,0.176,0.177604,0.192562,0.184781
178,ReLU,0.196872,0.225055,0.176,0.177596,0.192562,0.184777
179,ReLU,0.196725,0.22502,0.176,0.177596,0.192562,0.184777
180,ReLU,0.196578,0.225009,0.176,0.177596,0.192562,0.184777
181,ReLU,0.196429,0.224965,0.176,0.177596,0.192562,0.184777
182,ReLU,0.196282,0.224956,0.176,0.177596,0.192562,0.184777
183,ReLU,0.196136,0.224912,0.176,0.177596,0.192562,0.184777
184,ReLU,0.19599,0.224916,0.176,0.176674,0.192562,0.184276
185,ReLU,0.195845,0.224874,0.176,0.17669,0.192562,0.184285
186,ReLU,0.1957,0.224839,0.176,0.17669,0.192562,0.184285
187,ReLU,0.195554,0.224825,0.176,0.176036,0.192562,0.183929
188,ReLU,0.195407,0.22479,0.176,0.174425,0.192562,0.183045
189,ReLU,0.19526,0.224771,0.176,0.174425,0.192562,0.183045
190,ReLU,0.195115,0.224759,0.176,0.174425,0.192562,0.183045
191,ReLU,0.194968,0.224726,0.176,0.174425,0.192562,0.183045
192,ReLU,0.194825,0.224727,0.18,0.178292,0.198118,0.187683
193,ReLU,0.194682,0.224697,0.18,0.178292,0.198118,0.187683
194,ReLU,0.194538,0.224684,0.18,0.178292,0.198118,0.187683
195,ReLU,0.194397,0.224641,0.18,0.178292,0.198118,0.187683
196,ReLU,0.194255,0.224649,0.18,0.178292,0.198118,0.187683
197,ReLU,0.194114,0.224592,0.18,0.178292,0.198118,0.187683
198,ReLU,0.193972,0.224605,0.18,0.179502,0.198118,0.188351
199,ReLU,0.193828,0.224573,0.176,0.175634,0.192562,0.183709
200,ReLU,0.193685,0.224573,0.18,0.179502,0.198118,0.188351
201,ReLU,0.193543,0.224552,0.176,0.175634,0.192562,0.183709
202,ReLU,0.193401,0.224561,0.18,0.179502,0.198118,0.188351
203,ReLU,0.193259,0.224562,0.176,0.178672,0.194118,0.186075
204,ReLU,0.193113,0.224555,0.176,0.178701,0.194118,0.18609
205,ReLU,0.192965,0.224547,0.176,0.178701,0.194118,0.18609
206,ReLU,0.192821,0.22454,0.176,0.178822,0.194118,0.186156
207,ReLU,0.192679,0.224553,0.176,0.178822,0.194118,0.186156
208,ReLU,0.192539,0.224548,0.172,0.175217,0.188562,0.181645
209,ReLU,0.192401,0.224532,0.172,0.175217,0.188562,0.181645
210,ReLU,0.192265,0.224529,0.172,0.175217,0.188562,0.181645
211,ReLU,0.19213,0.224519,0.172,0.175217,0.188562,0.181645
212,ReLU,0.191995,0.224508,0.172,0.175217,0.188562,0.181645
213,ReLU,0.191861,0.224487,0.172,0.175217,0.188562,0.181645
214,ReLU,0.191727,0.224508,0.172,0.175217,0.188562,0.181645
215,ReLU,0.191594,0.224484,0.176,0.179003,0.192685,0.185592
216,ReLU,0.19146,0.224509,0.176,0.177962,0.192685,0.185031
217,ReLU,0.191327,0.224497,0.176,0.17809,0.192685,0.1851
218,ReLU,0.191193,0.224493,0.176,0.17809,0.192685,0.1851
219,ReLU,0.191062,0.224491,0.176,0.17823,0.192685,0.185176
220,ReLU,0.190932,0.224505,0.176,0.17823,0.192685,0.185176
221,ReLU,0.190804,0.224479,0.176,0.17823,0.192685,0.185176
222,ReLU,0.190676,0.224495,0.176,0.17823,0.192685,0.185176
223,ReLU,0.190553,0.22448,0.176,0.178208,0.192685,0.185164
224,ReLU,0.190428,0.224473,0.176,0.178208,0.192685,0.185164
225,ReLU,0.190304,0.224462,0.176,0.178208,0.192685,0.185164
226,ReLU,0.190181,0.224475,0.176,0.17836,0.192685,0.185246
227,ReLU,0.190056,0.224448,0.176,0.17836,0.192685,0.185246
228,ReLU,0.189934,0.224463,0.18,0.182877,0.196134,0.189273
229,ReLU,0.189812,0.224455,0.18,0.181866,0.196134,0.18873
230,ReLU,0.189688,0.224458,0.18,0.181866,0.196134,0.18873
231,ReLU,0.189565,0.224469,0.18,0.181866,0.196134,0.18873
232,ReLU,0.189443,0.224452,0.18,0.181866,0.196134,0.18873
233,ReLU,0.189323,0.22444,0.18,0.182752,0.196134,0.189207
234,ReLU,0.189203,0.224471,0.18,0.182752,0.196134,0.189207
235,ReLU,0.189086,0.224424,0.18,0.182752,0.196134,0.189207
236,ReLU,0.188967,0.224443,0.18,0.182752,0.196134,0.189207
237,ReLU,0.188845,0.224438,0.184,0.187515,0.199582,0.193361
238,ReLU,0.188726,0.224427,0.184,0.187515,0.199582,0.193361
239,ReLU,0.188608,0.224419,0.184,0.186743,0.199582,0.192949
240,ReLU,0.188489,0.224397,0.184,0.186904,0.199582,0.193035
241,ReLU,0.188375,0.224406,0.188,0.189863,0.20303,0.196226
242,ReLU,0.188259,0.224374,0.188,0.189863,0.20303,0.196226
243,ReLU,0.188144,0.224379,0.188,0.189863,0.20303,0.196226
244,ReLU,0.188028,0.224357,0.188,0.189863,0.20303,0.196226
245,ReLU,0.187912,0.224353,0.188,0.189359,0.20303,0.195957
246,ReLU,0.187797,0.224343,0.188,0.189359,0.20303,0.195957
247,ReLU,0.187682,0.224348,0.188,0.189359,0.20303,0.195957
248,ReLU,0.187565,0.224322,0.188,0.189359,0.20303,0.195957
249,ReLU,0.187451,0.224322,0.188,0.189359,0.20303,0.195957
250,ReLU,0.187336,0.224304,0.188,0.189359,0.20303,0.195957
251,ReLU,0.187223,0.224312,0.188,0.188761,0.20303,0.195636
252,ReLU,0.187108,0.224273,0.188,0.188761,0.20303,0.195636
253,ReLU,0.186996,0.224276,0.188,0.18809,0.20303,0.195275
254,ReLU,0.18688,0.224263,0.188,0.187717,0.20303,0.195073
255,ReLU,0.186766,0.22426,0.188,0.187975,0.20303,0.195213
256,ReLU,0.186653,0.224233,0.188,0.187963,0.20303,0.195206
257,ReLU,0.186541,0.224233,0.188,0.187963,0.20303,0.195206
258,ReLU,0.186427,0.224242,0.188,0.187963,0.20303,0.195206
259,ReLU,0.186315,0.224221,0.188,0.186974,0.20303,0.194671
260,ReLU,0.186204,0.224215,0.188,0.185871,0.20303,0.194072
261,ReLU,0.186093,0.224216,0.188,0.186974,0.20303,0.194671
262,ReLU,0.185981,0.224199,0.184,0.18205,0.199582,0.190413
263,ReLU,0.185868,0.224197,0.184,0.182566,0.199582,0.190695
264,ReLU,0.185756,0.224198,0.184,0.182566,0.199582,0.190695
265,ReLU,0.185645,0.224183,0.184,0.182566,0.199582,0.190695
266,ReLU,0.185534,0.224193,0.184,0.182566,0.199582,0.190695
267,ReLU,0.185423,0.224174,0.184,0.182566,0.199582,0.190695
268,ReLU,0.185312,0.224173,0.184,0.182566,0.199582,0.190695
269,ReLU,0.185198,0.224158,0.184,0.182566,0.199582,0.190695
270,ReLU,0.185089,0.224187,0.184,0.182566,0.199582,0.190695
271,ReLU,0.184978,0.224136,0.18,0.173243,0.19601,0.183925
272,ReLU,0.184872,0.224151,0.18,0.173243,0.19601,0.183925
273,ReLU,0.184755,0.224147,0.18,0.172206,0.19601,0.183339
274,ReLU,0.184641,0.224139,0.18,0.171361,0.19601,0.182858
275,ReLU,0.184525,0.224139,0.18,0.171361,0.19601,0.182858
276,ReLU,0.184413,0.224126,0.18,0.171361,0.19601,0.182858
277,ReLU,0.184303,0.224113,0.18,0.170834,0.19601,0.182558
278,ReLU,0.184194,0.224124,0.18,0.171076,0.19601,0.182696
279,ReLU,0.184079,0.224096,0.18,0.171798,0.19601,0.183107
280,ReLU,0.183968,0.224127,0.176,0.166553,0.192785,0.178711
281,ReLU,0.183858,0.224076,0.176,0.166239,0.192785,0.17853
282,ReLU,0.183751,0.224101,0.172,0.163565,0.188785,0.175272
283,ReLU,0.183637,0.224094,0.172,0.163565,0.188785,0.175272
284,ReLU,0.183526,0.224097,0.172,0.163879,0.188785,0.175453
285,ReLU,0.18342,0.224075,0.172,0.163565,0.188785,0.175272
286,ReLU,0.183313,0.22409,0.172,0.163565,0.188785,0.175272
287,ReLU,0.183203,0.224089,0.172,0.163565,0.188785,0.175272
288,ReLU,0.183094,0.224104,0.172,0.163879,0.188785,0.175453
289,ReLU,0.182989,0.224065,0.172,0.163706,0.188785,0.175353
290,ReLU,0.182886,0.224083,0.172,0.163706,0.188785,0.175353
291,ReLU,0.182775,0.224079,0.172,0.165557,0.188785,0.17641
292,ReLU,0.182667,0.224111,0.172,0.164853,0.188785,0.176009
293,ReLU,0.182559,0.22407,0.172,0.164377,0.188785,0.175737
294,ReLU,0.182454,0.2241,0.172,0.164377,0.188785,0.175737
295,ReLU,0.182345,0.224087,0.172,0.164377,0.188785,0.175737
296,ReLU,0.182238,0.224089,0.172,0.164691,0.188785,0.175917
297,ReLU,0.182134,0.224096,0.172,0.164377,0.188785,0.175737
298,ReLU,0.182033,0.224072,0.172,0.163541,0.188785,0.175258
299,ReLU,0.181922,0.224097,0.172,0.163794,0.188785,0.175404
300,ReLU,0.181816,0.224095,0.176,0.168548,0.192356,0.179667
301,ReLU,0.181712,0.22409,0.172,0.165916,0.188908,0.176667
302,ReLU,0.181607,0.224091,0.172,0.166488,0.188908,0.176991
303,ReLU,0.181504,0.224063,0.172,0.166488,0.188908,0.176991
304,ReLU,0.181395,0.22408,0.172,0.16591,0.188908,0.176663
305,ReLU,0.181288,0.224087,0.172,0.16591,0.188908,0.176663
306,ReLU,0.181185,0.224077,0.172,0.16591,0.188908,0.176663
307,ReLU,0.181073,0.224099,0.176,0.169045,0.191938,0.179765
308,ReLU,0.180969,0.224087,0.176,0.168914,0.191938,0.179691
309,ReLU,0.180859,0.224077,0.176,0.168483,0.191938,0.179448
310,ReLU,0.180749,0.224089,0.176,0.168353,0.191938,0.179373
311,ReLU,0.18065,0.224072,0.18,0.173363,0.195509,0.183771
312,ReLU,0.18054,0.224085,0.184,0.177843,0.203202,0.189679
313,ReLU,0.180432,0.224084,0.184,0.178041,0.203202,0.189791
314,ReLU,0.180327,0.224075,0.188,0.180941,0.206232,0.19276
315,ReLU,0.180224,0.224059,0.188,0.181069,0.206232,0.192833
316,ReLU,0.180112,0.224068,0.188,0.181182,0.206232,0.192897
317,ReLU,0.180014,0.224061,0.188,0.181311,0.206232,0.19297
318,ReLU,0.179902,0.224079,0.188,0.181182,0.206232,0.192897
319,ReLU,0.179795,0.224047,0.188,0.181182,0.206232,0.192897
320,ReLU,0.179698,0.224077,0.184,0.175719,0.202661,0.188231
321,ReLU,0.179587,0.224051,0.184,0.175345,0.202661,0.188016
322,ReLU,0.179482,0.224079,0.188,0.181182,0.206232,0.192897
323,ReLU,0.179381,0.224066,0.184,0.175719,0.202661,0.188231
324,ReLU,0.179273,0.224088,0.184,0.175566,0.202661,0.188143
325,ReLU,0.179166,0.224074,0.184,0.175566,0.202661,0.188143
326,ReLU,0.179063,0.22409,0.184,0.175566,0.202661,0.188143
327,ReLU,0.178952,0.224091,0.184,0.175566,0.202661,0.188143
328,ReLU,0.178845,0.224103,0.184,0.175566,0.202661,0.188143
329,ReLU,0.178743,0.224087,0.184,0.175566,0.202661,0.188143
330,ReLU,0.178631,0.224133,0.184,0.175566,0.202661,0.188143
331,ReLU,0.178524,0.224102,0.184,0.175193,0.202661,0.187928
332,ReLU,0.178422,0.224137,0.184,0.175193,0.202661,0.187928
333,ReLU,0.178308,0.224134,0.184,0.175193,0.202661,0.187928
334,ReLU,0.178205,0.224151,0.184,0.175193,0.202661,0.187928
335,ReLU,0.178102,0.224168,0.184,0.175193,0.202661,0.187928
336,ReLU,0.177992,0.224177,0.184,0.175193,0.202661,0.187928
337,ReLU,0.177891,0.224175,0.184,0.175193,0.202661,0.187928
338,ReLU,0.177781,0.224216,0.184,0.175566,0.202661,0.188143
339,ReLU,0.17768,0.2242,0.184,0.175193,0.202661,0.187928
340,ReLU,0.177575,0.224208,0.184,0.175193,0.202661,0.187928
341,ReLU,0.177466,0.224224,0.184,0.175882,0.202661,0.188324
342,ReLU,0.177364,0.224218,0.184,0.17569,0.202661,0.188214
343,ReLU,0.177262,0.224235,0.184,0.175147,0.202661,0.187902
344,ReLU,0.177154,0.224265,0.184,0.174096,0.202243,0.187117
345,ReLU,0.17705,0.224263,0.184,0.17438,0.202243,0.187281
346,ReLU,0.176948,0.224289,0.184,0.174833,0.202243,0.187541
347,ReLU,0.176842,0.224302,0.18,0.17134,0.19636,0.182999
348,ReLU,0.176745,0.224335,0.18,0.17134,0.19636,0.182999
349,ReLU,0.176635,0.224357,0.18,0.17148,0.19636,0.183079
350,ReLU,0.176529,0.224349,0.176,0.166787,0.188668,0.177054
351,ReLU,0.176426,0.224392,0.176,0.168575,0.188668,0.178057
352,ReLU,0.176323,0.224407,0.176,0.168575,0.188668,0.178057
353,ReLU,0.176218,0.224435,0.176,0.168575,0.188668,0.178057
354,ReLU,0.176113,0.224452,0.176,0.168575,0.188668,0.178057
355,ReLU,0.176014,0.224454,0.176,0.168575,0.188668,0.178057
356,ReLU,0.17591,0.224493,0.176,0.168575,0.188668,0.178057
357,ReLU,0.175807,0.224506,0.176,0.168575,0.188668,0.178057
358,ReLU,0.17571,0.224535,0.176,0.16822,0.188668,0.177858
359,ReLU,0.175603,0.224561,0.176,0.168836,0.188668,0.178202
360,ReLU,0.175501,0.224591,0.176,0.169214,0.188668,0.178412
361,ReLU,0.175395,0.224612,0.176,0.168915,0.188668,0.178246
362,ReLU,0.175297,0.224613,0.176,0.168911,0.188668,0.178244
363,ReLU,0.175196,0.224665,0.176,0.168923,0.188668,0.178251
364,ReLU,0.175089,0.224659,0.176,0.168915,0.188668,0.178246
365,ReLU,0.174988,0.224717,0.176,0.168923,0.188668,0.178251
366,ReLU,0.174886,0.224702,0.176,0.168923,0.188668,0.178251
367,ReLU,0.174788,0.224736,0.176,0.168687,0.188668,0.178119
368,ReLU,0.17469,0.224764,0.18,0.174179,0.192239,0.182764
369,ReLU,0.174585,0.22477,0.18,0.174179,0.192239,0.182764
370,ReLU,0.174484,0.224804,0.18,0.174179,0.192239,0.182764
371,ReLU,0.174389,0.224838,0.18,0.174179,0.192239,0.182764
372,ReLU,0.174287,0.224814,0.184,0.177878,0.195688,0.186358
373,ReLU,0.174188,0.224877,0.18,0.174179,0.192239,0.182764
374,ReLU,0.174087,0.224881,0.184,0.180052,0.195688,0.187545
375,ReLU,0.173994,0.224929,0.184,0.179263,0.195688,0.187115
376,ReLU,0.17389,0.224943,0.18,0.177074,0.191688,0.184091
377,ReLU,0.173787,0.224971,0.18,0.177074,0.191688,0.184091
378,ReLU,0.173687,0.224971,0.18,0.177074,0.191688,0.184091
379,ReLU,0.173592,0.225014,0.18,0.177074,0.191688,0.184091
380,ReLU,0.173486,0.225028,0.184,0.180572,0.195136,0.187572
381,ReLU,0.173384,0.225045,0.18,0.177074,0.191688,0.184091
382,ReLU,0.173284,0.225054,0.184,0.180572,0.195136,0.187572
383,ReLU,0.173191,0.225086,0.18,0.177792,0.191688,0.184478
384,ReLU,0.173089,0.225092,0.184,0.180572,0.195136,0.187572
385,ReLU,0.172983,0.225132,0.18,0.177792,0.191688,0.184478
386,ReLU,0.172888,0.225133,0.176,0.176454,0.187688,0.181898
