epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
78,ReLU,0.255597,0.462961,0.244,0.234007,0.238436,0.236201
79,ReLU,0.253206,0.460983,0.244,0.232381,0.238436,0.23537
80,ReLU,0.250878,0.459146,0.24,0.230101,0.235406,0.232723
81,ReLU,0.248613,0.457295,0.24,0.230101,0.235406,0.232723
82,ReLU,0.246398,0.455522,0.24,0.230101,0.235406,0.232723
83,ReLU,0.244234,0.453764,0.236,0.226063,0.231835,0.228913
84,ReLU,0.242115,0.452016,0.236,0.226598,0.231835,0.229186
85,ReLU,0.240023,0.450366,0.228,0.217282,0.225037,0.221092
86,ReLU,0.23797,0.448668,0.228,0.217282,0.225037,0.221092
87,ReLU,0.235957,0.447023,0.228,0.21725,0.225037,0.221075
88,ReLU,0.233977,0.445439,0.228,0.21725,0.225037,0.221075
89,ReLU,0.232033,0.443871,0.228,0.218216,0.225037,0.221574
90,ReLU,0.230133,0.442348,0.228,0.218216,0.225037,0.221574
91,ReLU,0.228269,0.4409,0.228,0.218216,0.225037,0.221574
92,ReLU,0.226451,0.439352,0.228,0.218216,0.225037,0.221574
93,ReLU,0.224663,0.437954,0.224,0.21313,0.221037,0.217012
94,ReLU,0.222907,0.436536,0.224,0.212833,0.221037,0.216858
95,ReLU,0.22118,0.43517,0.224,0.212833,0.221037,0.216858
96,ReLU,0.219475,0.433832,0.224,0.212833,0.221037,0.216858
97,ReLU,0.217806,0.432502,0.224,0.212788,0.221037,0.216834
98,ReLU,0.21616,0.431228,0.224,0.212788,0.221037,0.216834
99,ReLU,0.214547,0.429925,0.224,0.212788,0.221037,0.216834
100,ReLU,0.212955,0.428673,0.224,0.211617,0.221037,0.216224
101,ReLU,0.211378,0.427452,0.224,0.211617,0.221037,0.216224
102,ReLU,0.209838,0.426227,0.224,0.212633,0.221037,0.216753
103,ReLU,0.20832,0.42506,0.224,0.212633,0.221037,0.216753
104,ReLU,0.206822,0.423932,0.224,0.212633,0.221037,0.216753
105,ReLU,0.205354,0.42283,0.224,0.213595,0.221037,0.217253
106,ReLU,0.20391,0.421755,0.224,0.213595,0.221037,0.217253
107,ReLU,0.202494,0.42071,0.224,0.213595,0.221037,0.217253
108,ReLU,0.201105,0.419633,0.224,0.213595,0.221037,0.217253
109,ReLU,0.199738,0.418698,0.224,0.213434,0.221037,0.217169
110,ReLU,0.198395,0.417519,0.228,0.217786,0.224609,0.221145
111,ReLU,0.197061,0.416551,0.228,0.218512,0.224609,0.221518
112,ReLU,0.195755,0.415566,0.228,0.218512,0.224609,0.221518
113,ReLU,0.19447,0.414479,0.228,0.218512,0.224609,0.221518
114,ReLU,0.193199,0.413546,0.228,0.218512,0.224609,0.221518
115,ReLU,0.191947,0.412539,0.228,0.218512,0.224609,0.221518
116,ReLU,0.190711,0.411686,0.228,0.218512,0.224609,0.221518
117,ReLU,0.189493,0.41062,0.228,0.218473,0.224609,0.221498
118,ReLU,0.188296,0.409828,0.228,0.218473,0.224609,0.221498
119,ReLU,0.187111,0.408848,0.232,0.221669,0.22818,0.224877
120,ReLU,0.185941,0.408028,0.232,0.223309,0.22818,0.225718
121,ReLU,0.184788,0.407206,0.232,0.223309,0.22818,0.225718
122,ReLU,0.183655,0.406262,0.232,0.223309,0.22818,0.225718
123,ReLU,0.18253,0.405511,0.236,0.228178,0.23218,0.230162
124,ReLU,0.181425,0.404667,0.236,0.228178,0.23218,0.230162
125,ReLU,0.180326,0.403873,0.236,0.228178,0.23218,0.230162
126,ReLU,0.179242,0.403181,0.236,0.227758,0.23218,0.229948
127,ReLU,0.178176,0.402297,0.236,0.227758,0.23218,0.229948
128,ReLU,0.177117,0.401619,0.236,0.227758,0.23218,0.229948
129,ReLU,0.17607,0.400836,0.232,0.222445,0.228609,0.225485
130,ReLU,0.175037,0.400164,0.232,0.222467,0.228609,0.225496
131,ReLU,0.174019,0.399423,0.232,0.222467,0.228609,0.225496
132,ReLU,0.173008,0.398698,0.232,0.222467,0.228609,0.225496
133,ReLU,0.172016,0.397999,0.232,0.222467,0.228609,0.225496
134,ReLU,0.17103,0.397297,0.232,0.222467,0.228609,0.225496
135,ReLU,0.170056,0.396682,0.232,0.223614,0.228609,0.226084
136,ReLU,0.169089,0.396075,0.232,0.223614,0.228609,0.226084
137,ReLU,0.16814,0.395435,0.232,0.223537,0.228609,0.226045
138,ReLU,0.167203,0.394806,0.232,0.223537,0.228609,0.226045
139,ReLU,0.166275,0.394203,0.232,0.223537,0.228609,0.226045
140,ReLU,0.165361,0.393695,0.232,0.223537,0.228609,0.226045
141,ReLU,0.164457,0.393058,0.232,0.223537,0.228609,0.226045
142,ReLU,0.163564,0.392455,0.232,0.224988,0.228609,0.226784
143,ReLU,0.16268,0.391965,0.236,0.231243,0.23218,0.231711
144,ReLU,0.161803,0.391425,0.236,0.231266,0.23218,0.231722
145,ReLU,0.16094,0.390901,0.236,0.231266,0.23218,0.231722
146,ReLU,0.160092,0.390286,0.24,0.234731,0.23618,0.235453
147,ReLU,0.159248,0.389854,0.24,0.23591,0.23618,0.236045
148,ReLU,0.158419,0.389393,0.24,0.23591,0.23618,0.236045
149,ReLU,0.157602,0.388913,0.232,0.224935,0.225262,0.225098
150,ReLU,0.156797,0.388338,0.236,0.228876,0.228488,0.228682
151,ReLU,0.155998,0.387929,0.236,0.228876,0.228488,0.228682
152,ReLU,0.155205,0.387412,0.236,0.228418,0.228488,0.228453
153,ReLU,0.154425,0.386948,0.24,0.231041,0.234043,0.232532
154,ReLU,0.153647,0.386449,0.24,0.232146,0.234043,0.233091
155,ReLU,0.15288,0.386018,0.24,0.232146,0.234043,0.233091
156,ReLU,0.15212,0.385516,0.24,0.232146,0.234043,0.233091
157,ReLU,0.151367,0.385072,0.24,0.232146,0.234043,0.233091
158,ReLU,0.150615,0.3846,0.24,0.231038,0.234043,0.232531
159,ReLU,0.149874,0.384176,0.244,0.235226,0.237492,0.236353
160,ReLU,0.149141,0.383735,0.244,0.235226,0.237492,0.236353
161,ReLU,0.148406,0.383245,0.244,0.235226,0.237492,0.236353
162,ReLU,0.147685,0.382842,0.244,0.235226,0.237492,0.236353
163,ReLU,0.146969,0.382381,0.244,0.235226,0.237492,0.236353
164,ReLU,0.146257,0.382011,0.244,0.235226,0.237492,0.236353
165,ReLU,0.145552,0.38158,0.244,0.235226,0.237492,0.236353
166,ReLU,0.144858,0.381257,0.244,0.235355,0.237492,0.236419
167,ReLU,0.144167,0.380817,0.244,0.233375,0.237492,0.235415
168,ReLU,0.143485,0.380438,0.244,0.233375,0.237492,0.235415
169,ReLU,0.142809,0.380082,0.244,0.233375,0.237492,0.235415
170,ReLU,0.142142,0.379672,0.244,0.233375,0.237492,0.235415
171,ReLU,0.141476,0.379333,0.248,0.238979,0.24094,0.239956
172,ReLU,0.14082,0.378953,0.248,0.238979,0.24094,0.239956
173,ReLU,0.140167,0.378629,0.248,0.238979,0.24094,0.239956
174,ReLU,0.139522,0.37828,0.248,0.238979,0.24094,0.239956
175,ReLU,0.138878,0.377876,0.248,0.238979,0.24094,0.239956
176,ReLU,0.138248,0.377669,0.248,0.238697,0.24094,0.239813
177,ReLU,0.137623,0.37724,0.248,0.238979,0.24094,0.239956
178,ReLU,0.137003,0.376915,0.248,0.238697,0.24094,0.239813
179,ReLU,0.13639,0.376559,0.248,0.238564,0.24094,0.239746
180,ReLU,0.135784,0.376284,0.252,0.24172,0.244166,0.242937
181,ReLU,0.135178,0.375849,0.252,0.24178,0.244166,0.242967
182,ReLU,0.134582,0.37565,0.256,0.244588,0.247737,0.246153
183,ReLU,0.133989,0.375234,0.256,0.244588,0.247737,0.246153
184,ReLU,0.133409,0.375032,0.256,0.245158,0.247737,0.246441
185,ReLU,0.132825,0.374652,0.256,0.245158,0.247737,0.246441
186,ReLU,0.132251,0.374353,0.256,0.245158,0.247737,0.246441
187,ReLU,0.131682,0.374147,0.256,0.245158,0.247737,0.246441
188,ReLU,0.131119,0.373788,0.256,0.244879,0.247737,0.2463
189,ReLU,0.130561,0.373405,0.256,0.244879,0.247737,0.2463
190,ReLU,0.13001,0.373182,0.256,0.244879,0.247737,0.2463
191,ReLU,0.129462,0.37287,0.256,0.244879,0.247737,0.2463
192,ReLU,0.128923,0.372648,0.256,0.244879,0.247737,0.2463
193,ReLU,0.128378,0.372387,0.256,0.244879,0.247737,0.2463
194,ReLU,0.127841,0.371979,0.256,0.244879,0.247737,0.2463
195,ReLU,0.127317,0.371848,0.26,0.247194,0.250768,0.248968
196,ReLU,0.126789,0.371469,0.256,0.242058,0.245212,0.243625
197,ReLU,0.126272,0.371274,0.26,0.247194,0.250768,0.248968
198,ReLU,0.125753,0.370988,0.26,0.247489,0.250768,0.249117
199,ReLU,0.125245,0.370781,0.26,0.24683,0.24866,0.247742
200,ReLU,0.124738,0.370486,0.26,0.246345,0.24866,0.247497
201,ReLU,0.124243,0.370234,0.26,0.247117,0.24866,0.247886
202,ReLU,0.12375,0.36992,0.256,0.24347,0.245212,0.244338
203,ReLU,0.123258,0.369831,0.26,0.246513,0.249212,0.247855
204,ReLU,0.122771,0.369444,0.264,0.249871,0.253212,0.251531
205,ReLU,0.122294,0.369362,0.268,0.255084,0.256783,0.255931
206,ReLU,0.121815,0.369078,0.268,0.255084,0.256783,0.255931
207,ReLU,0.121342,0.368852,0.268,0.255084,0.256783,0.255931
208,ReLU,0.120875,0.368665,0.268,0.255084,0.256783,0.255931
209,ReLU,0.120413,0.368383,0.268,0.255084,0.256783,0.255931
210,ReLU,0.119955,0.36824,0.268,0.254385,0.256783,0.255579
211,ReLU,0.119501,0.367956,0.272,0.257814,0.259814,0.25881
212,ReLU,0.119053,0.367813,0.272,0.257814,0.259814,0.25881
213,ReLU,0.118606,0.367608,0.272,0.257814,0.259814,0.25881
214,ReLU,0.118169,0.367392,0.272,0.257814,0.259814,0.25881
215,ReLU,0.117733,0.367219,0.272,0.257814,0.259814,0.25881
216,ReLU,0.117304,0.366993,0.272,0.257814,0.259814,0.25881
217,ReLU,0.116877,0.366821,0.272,0.257814,0.259814,0.25881
218,ReLU,0.116456,0.366667,0.272,0.257814,0.259814,0.25881
219,ReLU,0.116037,0.366523,0.272,0.257814,0.259814,0.25881
220,ReLU,0.115626,0.366353,0.272,0.257814,0.259814,0.25881
221,ReLU,0.115216,0.366111,0.272,0.257814,0.259814,0.25881
222,ReLU,0.114814,0.366002,0.276,0.261876,0.263385,0.262628
223,ReLU,0.114415,0.365863,0.276,0.261876,0.263385,0.262628
224,ReLU,0.114021,0.365678,0.276,0.261876,0.263385,0.262628
225,ReLU,0.113631,0.365521,0.272,0.258767,0.259814,0.259289
226,ReLU,0.113243,0.365313,0.272,0.258767,0.259814,0.259289
227,ReLU,0.11286,0.365238,0.276,0.262212,0.263385,0.262797
228,ReLU,0.11248,0.365033,0.276,0.262502,0.263385,0.262943
229,ReLU,0.112104,0.364889,0.276,0.262502,0.263385,0.262943
230,ReLU,0.111728,0.364726,0.276,0.262502,0.263385,0.262943
231,ReLU,0.111358,0.364592,0.272,0.25799,0.260159,0.25907
232,ReLU,0.110994,0.364471,0.276,0.262502,0.263385,0.262943
233,ReLU,0.110624,0.364257,0.272,0.25799,0.260159,0.25907
234,ReLU,0.110266,0.364143,0.272,0.25799,0.260159,0.25907
235,ReLU,0.109904,0.363999,0.272,0.25799,0.260159,0.25907
236,ReLU,0.109548,0.363815,0.272,0.25799,0.260159,0.25907
237,ReLU,0.109196,0.363724,0.272,0.25799,0.260159,0.25907
238,ReLU,0.108844,0.36356,0.272,0.25799,0.260159,0.25907
239,ReLU,0.108501,0.363377,0.272,0.25799,0.260159,0.25907
240,ReLU,0.108153,0.363273,0.272,0.25799,0.260159,0.25907
241,ReLU,0.107808,0.363157,0.272,0.25799,0.260159,0.25907
242,ReLU,0.107467,0.362961,0.272,0.25799,0.260159,0.25907
243,ReLU,0.107131,0.362856,0.272,0.25799,0.260159,0.25907
244,ReLU,0.106794,0.362743,0.272,0.25799,0.260159,0.25907
245,ReLU,0.106459,0.362624,0.272,0.25799,0.260159,0.25907
246,ReLU,0.106128,0.362445,0.272,0.258714,0.260159,0.259435
247,ReLU,0.105801,0.36239,0.272,0.258714,0.260159,0.259435
248,ReLU,0.105469,0.362191,0.272,0.258714,0.260159,0.259435
249,ReLU,0.105144,0.362084,0.272,0.258714,0.260159,0.259435
250,ReLU,0.104822,0.362081,0.272,0.258714,0.260159,0.259435
251,ReLU,0.104499,0.361835,0.272,0.258714,0.260159,0.259435
252,ReLU,0.104179,0.361767,0.272,0.258714,0.260159,0.259435
253,ReLU,0.103861,0.361642,0.272,0.258714,0.260159,0.259435
254,ReLU,0.103547,0.361554,0.272,0.258714,0.260159,0.259435
255,ReLU,0.103226,0.361452,0.272,0.258714,0.260159,0.259435
256,ReLU,0.102911,0.361363,0.272,0.258714,0.260159,0.259435
257,ReLU,0.102598,0.361198,0.272,0.258714,0.260159,0.259435
258,ReLU,0.10229,0.361208,0.276,0.263227,0.263385,0.263306
259,ReLU,0.101981,0.36108,0.272,0.258714,0.260159,0.259435
260,ReLU,0.101675,0.360935,0.276,0.262111,0.263385,0.262747
261,ReLU,0.101369,0.360805,0.276,0.262937,0.263385,0.263161
262,ReLU,0.101061,0.360828,0.276,0.262937,0.263385,0.263161
263,ReLU,0.100761,0.360617,0.276,0.261909,0.263385,0.262645
264,ReLU,0.100465,0.360669,0.276,0.262937,0.263385,0.263161
265,ReLU,0.100165,0.360529,0.272,0.257996,0.257503,0.257749
266,ReLU,0.099868,0.360413,0.272,0.259023,0.257503,0.258261
267,ReLU,0.0995698,0.360386,0.272,0.259023,0.257503,0.258261
268,ReLU,0.099277,0.360251,0.272,0.257996,0.257503,0.257749
269,ReLU,0.0989902,0.360161,0.272,0.259045,0.257503,0.258271
270,ReLU,0.0986952,0.360038,0.272,0.258017,0.257503,0.25776
271,ReLU,0.0984079,0.360079,0.272,0.258017,0.257503,0.25776
272,ReLU,0.0981188,0.35993,0.272,0.258017,0.257503,0.25776
273,ReLU,0.0978324,0.359892,0.272,0.258017,0.257503,0.25776
274,ReLU,0.0975503,0.359798,0.268,0.254886,0.253931,0.254408
275,ReLU,0.0972652,0.35976,0.268,0.254886,0.253931,0.254408
276,ReLU,0.0969853,0.359713,0.268,0.254886,0.253931,0.254408
277,ReLU,0.0967025,0.35964,0.268,0.254886,0.253931,0.254408
278,ReLU,0.0964239,0.359582,0.268,0.254886,0.253931,0.254408
279,ReLU,0.0961479,0.359535,0.268,0.25418,0.253931,0.254056
280,ReLU,0.0958749,0.359469,0.268,0.254886,0.253931,0.254408
281,ReLU,0.0956026,0.359412,0.268,0.255598,0.253931,0.254762
282,ReLU,0.0953266,0.35936,0.268,0.255598,0.253931,0.254762
283,ReLU,0.0950608,0.359311,0.268,0.254747,0.253931,0.254338
284,ReLU,0.0947925,0.359278,0.268,0.254747,0.253931,0.254338
285,ReLU,0.0945285,0.359199,0.268,0.254161,0.253931,0.254046
286,ReLU,0.0942614,0.359198,0.268,0.254161,0.253931,0.254046
287,ReLU,0.0939996,0.359122,0.268,0.254161,0.253931,0.254046
288,ReLU,0.0937372,0.359058,0.268,0.253587,0.253931,0.253759
289,ReLU,0.093479,0.359073,0.268,0.253587,0.253931,0.253759
290,ReLU,0.0932238,0.359012,0.268,0.253587,0.253931,0.253759
291,ReLU,0.0929637,0.358932,0.268,0.253587,0.253931,0.253759
292,ReLU,0.0927129,0.358893,0.268,0.253587,0.253931,0.253759
293,ReLU,0.0924546,0.358848,0.268,0.253587,0.253931,0.253759
294,ReLU,0.092199,0.358781,0.268,0.253587,0.253931,0.253759
295,ReLU,0.0919484,0.358769,0.268,0.253587,0.253931,0.253759
296,ReLU,0.0916959,0.358685,0.268,0.253587,0.253931,0.253759
297,ReLU,0.091444,0.358708,0.264,0.251345,0.250901,0.251123
298,ReLU,0.091193,0.358653,0.264,0.251372,0.250901,0.251136
299,ReLU,0.0909463,0.358591,0.264,0.251732,0.250901,0.251316
300,ReLU,0.0906991,0.358547,0.264,0.251759,0.250901,0.251329
301,ReLU,0.0904586,0.358544,0.264,0.251732,0.250901,0.251316
302,ReLU,0.0902139,0.358517,0.264,0.251157,0.250901,0.251029
303,ReLU,0.0899686,0.358506,0.264,0.251732,0.250901,0.251316
304,ReLU,0.0897247,0.358419,0.264,0.251157,0.250901,0.251029
305,ReLU,0.0894802,0.358495,0.264,0.251157,0.250901,0.251029
306,ReLU,0.0892395,0.358338,0.264,0.251157,0.250901,0.251029
307,ReLU,0.0890054,0.358427,0.268,0.255236,0.254127,0.25468
308,ReLU,0.0887666,0.358372,0.264,0.251157,0.250901,0.251029
309,ReLU,0.0885255,0.358293,0.268,0.255236,0.254127,0.25468
310,ReLU,0.0882932,0.358329,0.268,0.255236,0.254127,0.25468
311,ReLU,0.0880562,0.358329,0.268,0.255236,0.254127,0.25468
312,ReLU,0.0878238,0.358209,0.268,0.255236,0.254127,0.25468
313,ReLU,0.0875926,0.358294,0.268,0.255236,0.254127,0.25468
314,ReLU,0.0873608,0.358232,0.268,0.255236,0.254127,0.25468
315,ReLU,0.0871284,0.358099,0.268,0.255236,0.254127,0.25468
316,ReLU,0.0869029,0.358173,0.268,0.255236,0.254127,0.25468
317,ReLU,0.0866724,0.358192,0.268,0.255152,0.254127,0.254638
318,ReLU,0.0864495,0.358108,0.268,0.255152,0.254127,0.254638
319,ReLU,0.0862265,0.358124,0.268,0.255817,0.254127,0.254969
320,ReLU,0.0860021,0.358063,0.268,0.255817,0.254127,0.254969
321,ReLU,0.0857806,0.358088,0.268,0.255817,0.254127,0.254969
322,ReLU,0.0855555,0.358037,0.268,0.255817,0.254127,0.254969
323,ReLU,0.0853368,0.358051,0.268,0.255817,0.254127,0.254969
324,ReLU,0.0851177,0.357996,0.272,0.258546,0.257698,0.258121
325,ReLU,0.0849001,0.357992,0.272,0.258623,0.257698,0.25816
326,ReLU,0.084683,0.357939,0.272,0.258623,0.257698,0.25816
327,ReLU,0.0844678,0.358002,0.272,0.258623,0.257698,0.25816
328,ReLU,0.0842526,0.357927,0.272,0.258623,0.257698,0.25816
329,ReLU,0.084037,0.357921,0.276,0.262757,0.263581,0.263168
330,ReLU,0.0838204,0.357939,0.272,0.258623,0.257698,0.25816
331,ReLU,0.0836048,0.357907,0.276,0.262757,0.263581,0.263168
332,ReLU,0.0833946,0.357918,0.276,0.262757,0.263581,0.263168
333,ReLU,0.0831794,0.357908,0.276,0.262757,0.263581,0.263168
334,ReLU,0.082967,0.357924,0.276,0.262757,0.263581,0.263168
335,ReLU,0.0827526,0.357865,0.276,0.26359,0.263581,0.263585
336,ReLU,0.0825443,0.357887,0.276,0.26359,0.263581,0.263585
337,ReLU,0.0823334,0.357808,0.276,0.26359,0.263581,0.263585
338,ReLU,0.0821264,0.357864,0.276,0.26359,0.263581,0.263585
339,ReLU,0.0819143,0.35787,0.276,0.26359,0.263581,0.263585
340,ReLU,0.0817046,0.357844,0.276,0.26359,0.263581,0.263585
341,ReLU,0.0815026,0.357872,0.276,0.263709,0.263581,0.263645
342,ReLU,0.0812951,0.357845,0.276,0.26359,0.263581,0.263585
343,ReLU,0.0810867,0.357876,0.276,0.26359,0.263581,0.263585
344,ReLU,0.0808809,0.357812,0.276,0.263709,0.263581,0.263645
345,ReLU,0.0806783,0.357876,0.276,0.26359,0.263581,0.263585
346,ReLU,0.080467,0.357888,0.276,0.26359,0.263581,0.263585
347,ReLU,0.0802599,0.357863,0.276,0.263709,0.263581,0.263645
348,ReLU,0.0800548,0.35788,0.276,0.26359,0.263581,0.263585
349,ReLU,0.0798483,0.357936,0.276,0.26359,0.263581,0.263585
350,ReLU,0.0796438,0.357934,0.276,0.26359,0.263581,0.263585
351,ReLU,0.0794373,0.357909,0.276,0.26359,0.263581,0.263585
352,ReLU,0.0792374,0.357939,0.276,0.263709,0.263581,0.263645
353,ReLU,0.079038,0.357925,0.276,0.264121,0.263581,0.263851
354,ReLU,0.0788364,0.357971,0.276,0.263709,0.263581,0.263645
355,ReLU,0.0786349,0.358013,0.276,0.265424,0.263581,0.264499
356,ReLU,0.0784328,0.357982,0.276,0.264002,0.263581,0.263791
357,ReLU,0.0782397,0.357979,0.276,0.265424,0.263581,0.264499
358,ReLU,0.0780419,0.357995,0.276,0.265424,0.263581,0.264499
359,ReLU,0.0778421,0.358054,0.276,0.265305,0.263581,0.26444
360,ReLU,0.0776457,0.358055,0.276,0.265305,0.263581,0.26444
361,ReLU,0.0774577,0.357994,0.276,0.265305,0.263581,0.26444
362,ReLU,0.0772624,0.358099,0.276,0.265305,0.263581,0.26444
363,ReLU,0.0770653,0.358082,0.276,0.265305,0.263581,0.26444
364,ReLU,0.0768748,0.358158,0.28,0.268808,0.266806,0.267804
365,ReLU,0.0766854,0.358106,0.276,0.265305,0.263581,0.26444
366,ReLU,0.076493,0.358176,0.276,0.265305,0.263581,0.26444
367,ReLU,0.0763047,0.358213,0.276,0.265305,0.263581,0.26444
368,ReLU,0.0761188,0.358159,0.276,0.265305,0.263581,0.26444
369,ReLU,0.0759301,0.35824,0.276,0.26595,0.263581,0.26476
370,ReLU,0.0757387,0.358183,0.276,0.26595,0.263581,0.26476
371,ReLU,0.0755559,0.358306,0.28,0.269453,0.266806,0.268123
372,ReLU,0.0753758,0.358239,0.28,0.26824,0.266611,0.267423
373,ReLU,0.0751884,0.358383,0.284,0.271743,0.269837,0.270786
374,ReLU,0.0750024,0.358335,0.28,0.26824,0.266611,0.267423
375,ReLU,0.0748179,0.358417,0.284,0.271743,0.269837,0.270786
376,ReLU,0.074636,0.358404,0.28,0.26824,0.266611,0.267423
377,ReLU,0.0744518,0.358488,0.284,0.271743,0.269837,0.270786
378,ReLU,0.0742714,0.358481,0.28,0.26824,0.266611,0.267423
379,ReLU,0.0740931,0.358518,0.284,0.271743,0.269837,0.270786
380,ReLU,0.0739091,0.358601,0.28,0.26824,0.266611,0.267423
381,ReLU,0.0737273,0.358628,0.284,0.271743,0.269837,0.270786
382,ReLU,0.0735477,0.358682,0.284,0.271496,0.270182,0.270838
383,ReLU,0.0733706,0.358689,0.288,0.275981,0.273408,0.274689
