epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
0,ReLU,2.17498,1.7342,0.1,nan,0.119493,nan
1,ReLU,1.7158,1.23054,0.104,nan,0.120194,nan
2,ReLU,1.2418,0.952099,0.116,0.159632,0.116886,0.134955
3,ReLU,0.945399,0.764744,0.124,0.127221,0.13527,0.131122
4,ReLU,0.772313,0.679202,0.108,0.13751,0.110284,0.122402
5,ReLU,0.666515,0.609802,0.108,0.113362,0.112737,0.113049
6,ReLU,0.59128,0.561868,0.112,0.130916,0.114212,0.121995
7,ReLU,0.534131,0.521465,0.124,0.144232,0.129476,0.136456
8,ReLU,0.488593,0.490536,0.128,0.159419,0.138301,0.148111
9,ReLU,0.451574,0.4635,0.136,0.164761,0.149369,0.156688
10,ReLU,0.418918,0.440945,0.124,0.149879,0.137426,0.143383
11,ReLU,0.392338,0.422181,0.12,0.142937,0.134396,0.138535
12,ReLU,0.37118,0.407001,0.112,0.129973,0.124942,0.127408
13,ReLU,0.3527,0.393101,0.112,0.129648,0.124942,0.127252
14,ReLU,0.336414,0.381573,0.112,0.127322,0.125065,0.126184
15,ReLU,0.322745,0.371547,0.104,0.118577,0.115938,0.117243
16,ReLU,0.311332,0.362344,0.112,0.12902,0.125392,0.12718
17,ReLU,0.301626,0.353289,0.112,0.13491,0.122867,0.128607
18,ReLU,0.292727,0.345586,0.108,0.130241,0.115175,0.122246
19,ReLU,0.284873,0.338374,0.108,0.131342,0.115175,0.122728
20,ReLU,0.277731,0.332289,0.108,0.134579,0.117159,0.125266
21,ReLU,0.271477,0.327368,0.112,0.147487,0.120385,0.132565
22,ReLU,0.266034,0.323413,0.12,0.156849,0.131496,0.143058
23,ReLU,0.261298,0.320312,0.116,0.157377,0.125595,0.139701
24,ReLU,0.257085,0.31782,0.108,0.145473,0.118369,0.130529
25,ReLU,0.253346,0.315274,0.116,0.164479,0.125166,0.142155
26,ReLU,0.249907,0.313438,0.116,0.169062,0.125166,0.14384
27,ReLU,0.246745,0.311373,0.112,0.165392,0.121595,0.140151
28,ReLU,0.243848,0.309647,0.116,0.172379,0.124625,0.144663
29,ReLU,0.241163,0.307998,0.12,0.172615,0.13018,0.148424
30,ReLU,0.238593,0.306509,0.116,0.168488,0.12618,0.144297
31,ReLU,0.236167,0.30526,0.12,0.171589,0.131736,0.149044
32,ReLU,0.233879,0.304123,0.124,0.177965,0.135307,0.153732
33,ReLU,0.231679,0.303152,0.124,0.176217,0.135307,0.153076
34,ReLU,0.229648,0.302138,0.128,0.183648,0.138533,0.157932
35,ReLU,0.227723,0.301263,0.124,0.175656,0.134962,0.152643
36,ReLU,0.225885,0.300631,0.132,0.176188,0.146073,0.159723
37,ReLU,0.224168,0.299683,0.132,0.17458,0.146073,0.159059
38,ReLU,0.222518,0.298956,0.132,0.174964,0.146073,0.159218
39,ReLU,0.220929,0.298294,0.132,0.172911,0.146073,0.158363
40,ReLU,0.219405,0.297774,0.132,0.174674,0.146073,0.159098
41,ReLU,0.217929,0.297187,0.132,0.177969,0.146073,0.160451
42,ReLU,0.216505,0.296943,0.128,0.174821,0.142501,0.157015
43,ReLU,0.215157,0.29608,0.128,0.173037,0.142501,0.156292
44,ReLU,0.21386,0.295949,0.128,0.173338,0.142501,0.156414
45,ReLU,0.212646,0.29539,0.132,0.177374,0.145532,0.159883
46,ReLU,0.211443,0.29525,0.132,0.177006,0.145532,0.159733
47,ReLU,0.210292,0.294745,0.132,0.175859,0.145532,0.159265
48,ReLU,0.209156,0.294434,0.136,0.179134,0.149103,0.162745
49,ReLU,0.208046,0.293942,0.136,0.182619,0.149103,0.164168
50,ReLU,0.206973,0.293832,0.14,0.186304,0.152134,0.167494
51,ReLU,0.205925,0.293463,0.14,0.186304,0.152134,0.167494
52,ReLU,0.20491,0.293304,0.14,0.186304,0.152134,0.167494
53,ReLU,0.203909,0.292928,0.136,0.181647,0.148562,0.163447
54,ReLU,0.202922,0.292743,0.136,0.181647,0.148562,0.163447
55,ReLU,0.201986,0.292431,0.136,0.181787,0.149336,0.163971
56,ReLU,0.201064,0.292255,0.136,0.181787,0.149336,0.163971
57,ReLU,0.200155,0.291965,0.132,0.178087,0.145765,0.160313
58,ReLU,0.199264,0.292003,0.132,0.178087,0.145765,0.160313
59,ReLU,0.198414,0.291377,0.132,0.178119,0.145765,0.160326
60,ReLU,0.197571,0.29159,0.132,0.177233,0.145765,0.159966
61,ReLU,0.196761,0.291269,0.136,0.183825,0.149336,0.164795
62,ReLU,0.19596,0.291243,0.136,0.180831,0.149336,0.163582
63,ReLU,0.195193,0.290687,0.136,0.182431,0.149336,0.164233
64,ReLU,0.194484,0.290952,0.14,0.186696,0.152908,0.168121
65,ReLU,0.193732,0.290444,0.14,0.186201,0.152908,0.16792
66,ReLU,0.193017,0.290785,0.136,0.177768,0.149682,0.16252
67,ReLU,0.192279,0.290128,0.136,0.177868,0.149682,0.162562
68,ReLU,0.19158,0.290477,0.14,0.182291,0.153253,0.166516
69,ReLU,0.1909,0.289787,0.14,0.178473,0.155237,0.166046
70,ReLU,0.190247,0.290342,0.14,0.182032,0.153253,0.166408
71,ReLU,0.189563,0.28972,0.136,0.174546,0.145561,0.158741
72,ReLU,0.188908,0.290205,0.136,0.176517,0.145561,0.159551
73,ReLU,0.188245,0.28952,0.14,0.175517,0.151117,0.162405
74,ReLU,0.187615,0.289941,0.136,0.176458,0.145561,0.159527
75,ReLU,0.186969,0.289383,0.14,0.175389,0.151117,0.162351
76,ReLU,0.186369,0.289836,0.14,0.176846,0.151443,0.163162
77,ReLU,0.185716,0.28931,0.144,0.178267,0.156999,0.166958
78,ReLU,0.185106,0.28972,0.148,0.184468,0.158045,0.170237
79,ReLU,0.184484,0.28939,0.148,0.173658,0.160375,0.166753
80,ReLU,0.183885,0.289605,0.14,0.165862,0.151248,0.158218
81,ReLU,0.18328,0.289272,0.144,0.169708,0.156803,0.163001
82,ReLU,0.182693,0.289787,0.144,0.171383,0.155248,0.162917
83,ReLU,0.182136,0.289157,0.152,0.176805,0.164375,0.170364
84,ReLU,0.181557,0.289688,0.148,0.174233,0.158819,0.16617
85,ReLU,0.181004,0.28888,0.152,0.175907,0.164375,0.169945
86,ReLU,0.180449,0.289318,0.152,0.175907,0.164375,0.169945
87,ReLU,0.179888,0.28903,0.152,0.177745,0.164375,0.170799
88,ReLU,0.179359,0.289164,0.152,0.177664,0.164375,0.170761
89,ReLU,0.178863,0.288757,0.148,0.173416,0.160803,0.166872
90,ReLU,0.178348,0.288935,0.156,0.179804,0.167405,0.173383
91,ReLU,0.177813,0.28851,0.152,0.175399,0.163834,0.169419
92,ReLU,0.177349,0.288701,0.156,0.179725,0.167405,0.173346
93,ReLU,0.17682,0.28848,0.148,0.173179,0.158278,0.165394
94,ReLU,0.176349,0.288502,0.148,0.173249,0.158278,0.165425
95,ReLU,0.175863,0.288505,0.144,0.16844,0.154278,0.161048
96,ReLU,0.175404,0.288225,0.148,0.173249,0.158278,0.165425
97,ReLU,0.174952,0.288434,0.144,0.16844,0.154278,0.161048
98,ReLU,0.174508,0.288255,0.144,0.16844,0.154278,0.161048
99,ReLU,0.174079,0.288242,0.144,0.167331,0.154278,0.16054
100,ReLU,0.173614,0.288243,0.144,0.167331,0.154278,0.16054
101,ReLU,0.173161,0.28819,0.144,0.164758,0.154278,0.159346
102,ReLU,0.172741,0.288081,0.148,0.168679,0.160161,0.16431
