epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
56,ReLU,0.626714,1.1104,0.288,0.313579,0.304989,0.309224
57,ReLU,0.616714,1.10707,0.288,0.313579,0.304989,0.309224
58,ReLU,0.606889,1.10374,0.288,0.313579,0.304989,0.309224
59,ReLU,0.597234,1.10054,0.288,0.313579,0.304989,0.309224
60,ReLU,0.587763,1.09731,0.288,0.312869,0.304989,0.308879
61,ReLU,0.578482,1.09418,0.292,0.315193,0.30856,0.311841
62,ReLU,0.569336,1.09106,0.296,0.319074,0.31159,0.315288
63,ReLU,0.560336,1.08804,0.296,0.319074,0.31159,0.315288
64,ReLU,0.551492,1.08501,0.3,0.323057,0.315162,0.319061
65,ReLU,0.542768,1.08211,0.3,0.323764,0.315162,0.319405
66,ReLU,0.534193,1.07919,0.3,0.323764,0.315162,0.319405
67,ReLU,0.525776,1.0763,0.3,0.323764,0.315162,0.319405
68,ReLU,0.517508,1.0734,0.296,0.316163,0.311713,0.313922
69,ReLU,0.509399,1.07058,0.296,0.321129,0.311713,0.316351
70,ReLU,0.501441,1.06767,0.296,0.320606,0.311713,0.316097
71,ReLU,0.49364,1.06487,0.296,0.319825,0.311713,0.315717
72,ReLU,0.48599,1.06207,0.296,0.319825,0.311713,0.315717
73,ReLU,0.478463,1.05929,0.3,0.322543,0.314744,0.318596
74,ReLU,0.471089,1.05654,0.296,0.314805,0.311518,0.313153
75,ReLU,0.463832,1.05384,0.3,0.320673,0.314744,0.31768
76,ReLU,0.456709,1.05114,0.3,0.320673,0.314744,0.31768
77,ReLU,0.449713,1.04848,0.3,0.321299,0.314744,0.317988
78,ReLU,0.442847,1.04585,0.304,0.326197,0.322436,0.324305
79,ReLU,0.436094,1.04324,0.308,0.331804,0.327992,0.329887
80,ReLU,0.429464,1.04059,0.308,0.331804,0.327992,0.329887
81,ReLU,0.422973,1.03807,0.316,0.340093,0.337119,0.338599
82,ReLU,0.416595,1.03558,0.32,0.345645,0.340344,0.342974
83,ReLU,0.410333,1.03305,0.32,0.344627,0.340344,0.342472
84,ReLU,0.404194,1.03067,0.32,0.34637,0.340344,0.343331
85,ReLU,0.39817,1.02825,0.324,0.34896,0.343916,0.34642
86,ReLU,0.392254,1.02594,0.324,0.34896,0.343916,0.34642
87,ReLU,0.386422,1.02359,0.328,0.352493,0.347916,0.35019
88,ReLU,0.380691,1.02135,0.328,0.352493,0.347916,0.35019
89,ReLU,0.37505,1.01915,0.32,0.343263,0.33836,0.340794
90,ReLU,0.369505,1.01697,0.32,0.345013,0.33836,0.341654
91,ReLU,0.364045,1.01488,0.32,0.345013,0.33836,0.341654
92,ReLU,0.35867,1.01283,0.32,0.345013,0.33836,0.341654
93,ReLU,0.35337,1.01088,0.32,0.345013,0.33836,0.341654
94,ReLU,0.348145,1.00892,0.324,0.349267,0.341586,0.345384
95,ReLU,0.343016,1.00708,0.324,0.350056,0.341586,0.345769
96,ReLU,0.337979,1.00522,0.324,0.350056,0.341586,0.345769
97,ReLU,0.333034,1.00348,0.324,0.350056,0.341586,0.345769
98,ReLU,0.328182,1.00176,0.324,0.350056,0.341586,0.345769
99,ReLU,0.323418,1.00009,0.328,0.355927,0.345157,0.35046
100,ReLU,0.318742,0.99848,0.328,0.355972,0.345157,0.350481
101,ReLU,0.314159,0.996875,0.328,0.356257,0.345157,0.350619
102,ReLU,0.30966,0.99532,0.332,0.359508,0.348729,0.354036
103,ReLU,0.305248,0.993822,0.336,0.362687,0.352729,0.357638
104,ReLU,0.300921,0.992372,0.336,0.362687,0.352729,0.357638
105,ReLU,0.296679,0.990967,0.336,0.362687,0.352729,0.357638
106,ReLU,0.292513,0.989562,0.332,0.357955,0.345037,0.351377
107,ReLU,0.288427,0.988187,0.332,0.357538,0.345037,0.351176
108,ReLU,0.284424,0.986884,0.328,0.352901,0.341465,0.347089
109,ReLU,0.280494,0.985609,0.332,0.355258,0.344495,0.349794
110,ReLU,0.276624,0.984339,0.336,0.358192,0.348495,0.353277
111,ReLU,0.272827,0.983145,0.336,0.358192,0.348495,0.353277
112,ReLU,0.269101,0.981904,0.336,0.359315,0.348495,0.353823
113,ReLU,0.265452,0.980695,0.336,0.359315,0.348495,0.353823
114,ReLU,0.261863,0.979494,0.336,0.359315,0.348495,0.353823
115,ReLU,0.258335,0.978306,0.336,0.35888,0.348495,0.353611
116,ReLU,0.25486,0.977219,0.336,0.35888,0.348495,0.353611
117,ReLU,0.251436,0.976106,0.336,0.35888,0.348495,0.353611
118,ReLU,0.248062,0.975021,0.336,0.35888,0.348495,0.353611
119,ReLU,0.244736,0.973956,0.336,0.35888,0.348495,0.353611
120,ReLU,0.241462,0.97293,0.336,0.35888,0.348495,0.353611
121,ReLU,0.238234,0.971901,0.336,0.35888,0.348495,0.353611
122,ReLU,0.235055,0.970934,0.336,0.35888,0.348495,0.353611
123,ReLU,0.231921,0.969879,0.336,0.359561,0.348495,0.353942
124,ReLU,0.22883,0.968905,0.336,0.359561,0.348495,0.353942
125,ReLU,0.225782,0.967924,0.34,0.361756,0.352067,0.356846
126,ReLU,0.222779,0.966996,0.34,0.361756,0.352067,0.356846
127,ReLU,0.21982,0.966001,0.34,0.361756,0.352067,0.356846
128,ReLU,0.216907,0.965069,0.34,0.361756,0.352067,0.356846
129,ReLU,0.214039,0.964141,0.34,0.361756,0.352067,0.356846
130,ReLU,0.211213,0.963166,0.34,0.361756,0.352067,0.356846
131,ReLU,0.208432,0.962254,0.344,0.365703,0.357622,0.361618
132,ReLU,0.20569,0.961363,0.344,0.365703,0.357622,0.361618
133,ReLU,0.202997,0.960403,0.344,0.365703,0.357622,0.361618
134,ReLU,0.200341,0.959525,0.344,0.365703,0.357622,0.361618
135,ReLU,0.197727,0.958587,0.344,0.365703,0.357622,0.361618
136,ReLU,0.195152,0.957726,0.344,0.365703,0.357622,0.361618
137,ReLU,0.192619,0.956853,0.344,0.366917,0.357622,0.36221
138,ReLU,0.190127,0.955983,0.348,0.3689,0.361194,0.365006
139,ReLU,0.187669,0.955095,0.348,0.3689,0.361194,0.365006
140,ReLU,0.185249,0.954254,0.348,0.3689,0.361194,0.365006
141,ReLU,0.182866,0.953426,0.348,0.3689,0.361194,0.365006
142,ReLU,0.180519,0.952569,0.348,0.3689,0.361194,0.365006
143,ReLU,0.178205,0.951761,0.348,0.3689,0.361194,0.365006
144,ReLU,0.175923,0.950982,0.348,0.3689,0.361194,0.365006
145,ReLU,0.173678,0.950191,0.348,0.3689,0.361194,0.365006
146,ReLU,0.171463,0.949384,0.348,0.3689,0.361194,0.365006
147,ReLU,0.169277,0.948623,0.348,0.3689,0.361194,0.365006
148,ReLU,0.167122,0.947877,0.348,0.368502,0.361194,0.364811
149,ReLU,0.165,0.947125,0.348,0.368119,0.361194,0.364624
150,ReLU,0.162908,0.946408,0.348,0.368119,0.361194,0.364624
151,ReLU,0.160847,0.945673,0.348,0.368119,0.361194,0.364624
152,ReLU,0.158816,0.944998,0.348,0.368119,0.361194,0.364624
153,ReLU,0.156811,0.944226,0.344,0.363981,0.357968,0.360949
154,ReLU,0.154835,0.943636,0.344,0.363981,0.357968,0.360949
155,ReLU,0.152885,0.942928,0.344,0.363785,0.357968,0.360853
156,ReLU,0.150965,0.942258,0.344,0.363785,0.357968,0.360853
157,ReLU,0.149071,0.941598,0.344,0.363981,0.357968,0.360949
158,ReLU,0.147192,0.940937,0.344,0.363981,0.357968,0.360949
159,ReLU,0.145341,0.940296,0.344,0.363981,0.357968,0.360949
160,ReLU,0.143515,0.939677,0.344,0.363981,0.357968,0.360949
161,ReLU,0.141717,0.939072,0.344,0.363981,0.357968,0.360949
162,ReLU,0.139941,0.938452,0.344,0.363981,0.357968,0.360949
163,ReLU,0.138192,0.937854,0.344,0.363981,0.357968,0.360949
164,ReLU,0.136462,0.937304,0.344,0.363113,0.357968,0.360522
165,ReLU,0.134756,0.936719,0.344,0.363113,0.357968,0.360522
166,ReLU,0.133077,0.936147,0.344,0.36198,0.357968,0.359963
167,ReLU,0.131418,0.935602,0.344,0.361431,0.357968,0.359691
168,ReLU,0.129785,0.935037,0.344,0.361431,0.357968,0.359691
169,ReLU,0.128173,0.934525,0.344,0.361431,0.357968,0.359691
170,ReLU,0.126582,0.933995,0.344,0.361431,0.357968,0.359691
171,ReLU,0.125012,0.933494,0.344,0.361044,0.357968,0.359499
172,ReLU,0.123462,0.933017,0.34,0.356054,0.350276,0.353141
173,ReLU,0.121932,0.932524,0.34,0.356054,0.350276,0.353141
174,ReLU,0.120426,0.93209,0.34,0.356054,0.350276,0.353141
175,ReLU,0.118939,0.931647,0.34,0.356054,0.350276,0.353141
176,ReLU,0.117473,0.931179,0.34,0.356054,0.350276,0.353141
177,ReLU,0.116027,0.930772,0.34,0.356054,0.350276,0.353141
178,ReLU,0.1146,0.930371,0.344,0.359903,0.355831,0.357855
179,ReLU,0.113192,0.929929,0.344,0.360947,0.355831,0.358371
180,ReLU,0.111805,0.929574,0.344,0.360947,0.355831,0.358371
181,ReLU,0.110434,0.929196,0.344,0.360947,0.355831,0.358371
182,ReLU,0.109082,0.928846,0.344,0.360619,0.355831,0.358209
183,ReLU,0.107748,0.928481,0.344,0.360619,0.355831,0.358209
184,ReLU,0.106426,0.928149,0.344,0.360619,0.355831,0.358209
185,ReLU,0.105123,0.927818,0.344,0.360619,0.355831,0.358209
186,ReLU,0.103838,0.9275,0.344,0.36243,0.355831,0.3591
187,ReLU,0.102566,0.927173,0.344,0.363228,0.355831,0.359492
188,ReLU,0.10131,0.926881,0.344,0.363228,0.355831,0.359492
189,ReLU,0.10007,0.926595,0.344,0.361915,0.355831,0.358847
190,ReLU,0.0988476,0.926268,0.344,0.362637,0.355831,0.359202
191,ReLU,0.0976368,0.925987,0.348,0.364619,0.361714,0.363161
192,ReLU,0.0964422,0.925688,0.348,0.364619,0.361714,0.363161
193,ReLU,0.0952625,0.925441,0.348,0.364619,0.361714,0.363161
194,ReLU,0.094097,0.925136,0.348,0.364619,0.361714,0.363161
195,ReLU,0.0929462,0.92487,0.344,0.36072,0.357714,0.35921
196,ReLU,0.0918116,0.924619,0.344,0.36072,0.357714,0.35921
197,ReLU,0.0906892,0.924359,0.344,0.36072,0.357714,0.35921
198,ReLU,0.0895801,0.924092,0.344,0.36072,0.357714,0.35921
199,ReLU,0.0884843,0.923841,0.344,0.36072,0.357714,0.35921
200,ReLU,0.0874039,0.923561,0.348,0.365846,0.361714,0.363768
201,ReLU,0.0863405,0.923358,0.348,0.365846,0.361714,0.363768
202,ReLU,0.0852881,0.923077,0.348,0.365846,0.361714,0.363768
203,ReLU,0.0842477,0.922848,0.348,0.365846,0.361714,0.363768
204,ReLU,0.0832205,0.922611,0.348,0.365846,0.361714,0.363768
205,ReLU,0.0822036,0.922382,0.348,0.365846,0.361714,0.363768
206,ReLU,0.0811934,0.922111,0.348,0.365846,0.361714,0.363768
207,ReLU,0.0801985,0.921878,0.348,0.365846,0.361714,0.363768
208,ReLU,0.0792151,0.921627,0.348,0.365846,0.361714,0.363768
209,ReLU,0.0782469,0.921386,0.348,0.365846,0.361714,0.363768
210,ReLU,0.0772888,0.921131,0.348,0.365846,0.361714,0.363768
211,ReLU,0.0763424,0.920911,0.348,0.366592,0.361714,0.364136
212,ReLU,0.075409,0.920681,0.344,0.361466,0.357714,0.35958
213,ReLU,0.0744862,0.92043,0.344,0.361466,0.357714,0.35958
214,ReLU,0.0735748,0.920196,0.344,0.361466,0.357714,0.35958
215,ReLU,0.0726744,0.920005,0.344,0.361466,0.357714,0.35958
216,ReLU,0.0717854,0.91979,0.344,0.361466,0.357714,0.35958
217,ReLU,0.070906,0.919582,0.344,0.361466,0.357714,0.35958
218,ReLU,0.0700376,0.919376,0.344,0.361466,0.357714,0.35958
219,ReLU,0.0691804,0.919195,0.344,0.361466,0.357714,0.35958
220,ReLU,0.0683325,0.918981,0.344,0.361466,0.357714,0.35958
221,ReLU,0.0674909,0.918783,0.344,0.361466,0.357714,0.35958
222,ReLU,0.0666612,0.918587,0.344,0.361466,0.357714,0.35958
223,ReLU,0.065841,0.918421,0.344,0.361466,0.357714,0.35958
224,ReLU,0.0650323,0.91821,0.344,0.360679,0.357714,0.35919
225,ReLU,0.064234,0.918006,0.344,0.360679,0.357714,0.35919
226,ReLU,0.063445,0.917797,0.344,0.360679,0.357714,0.35919
227,ReLU,0.0626689,0.917602,0.344,0.360679,0.357714,0.35919
228,ReLU,0.0619014,0.917445,0.344,0.360679,0.357714,0.35919
229,ReLU,0.0611445,0.917219,0.344,0.360679,0.357714,0.35919
230,ReLU,0.0603949,0.917021,0.344,0.360679,0.357714,0.35919
231,ReLU,0.0596556,0.91684,0.344,0.360679,0.357714,0.35919
232,ReLU,0.0589264,0.916627,0.344,0.359574,0.357714,0.358641
233,ReLU,0.0582066,0.916406,0.344,0.359574,0.357714,0.358641
234,ReLU,0.0574969,0.916211,0.344,0.359574,0.357714,0.358641
235,ReLU,0.0567975,0.916031,0.344,0.359574,0.357714,0.358641
236,ReLU,0.0561079,0.915808,0.344,0.35938,0.357714,0.358545
237,ReLU,0.0554283,0.915641,0.344,0.35938,0.357714,0.358545
238,ReLU,0.0547597,0.915429,0.344,0.355515,0.357714,0.356611
239,ReLU,0.0540992,0.915225,0.344,0.355515,0.357714,0.356611
240,ReLU,0.0534485,0.915052,0.344,0.355515,0.357714,0.356611
241,ReLU,0.0528078,0.914847,0.344,0.355515,0.357714,0.356611
242,ReLU,0.0521755,0.914676,0.344,0.355515,0.357714,0.356611
243,ReLU,0.0515524,0.914474,0.344,0.355515,0.357714,0.356611
244,ReLU,0.0509394,0.91431,0.344,0.355515,0.357714,0.356611
245,ReLU,0.0503336,0.914128,0.344,0.355515,0.357714,0.356611
246,ReLU,0.0497367,0.913941,0.344,0.355515,0.357714,0.356611
247,ReLU,0.0491491,0.91376,0.344,0.355515,0.357714,0.356611
248,ReLU,0.0485694,0.913615,0.344,0.355515,0.357714,0.356611
249,ReLU,0.0479991,0.913415,0.348,0.35905,0.361162,0.360103
250,ReLU,0.047435,0.913243,0.348,0.35905,0.361162,0.360103
251,ReLU,0.0468801,0.913075,0.344,0.356368,0.357591,0.356978
252,ReLU,0.0463332,0.912903,0.348,0.35905,0.361162,0.360103
253,ReLU,0.0457942,0.912744,0.344,0.356368,0.357591,0.356978
254,ReLU,0.0452625,0.912576,0.344,0.356368,0.357591,0.356978
255,ReLU,0.0447383,0.912418,0.344,0.356368,0.357591,0.356978
256,ReLU,0.0442214,0.912257,0.344,0.356368,0.357591,0.356978
257,ReLU,0.0437124,0.912099,0.344,0.356368,0.357591,0.356978
258,ReLU,0.043209,0.911948,0.344,0.356368,0.357591,0.356978
259,ReLU,0.0427132,0.911796,0.344,0.356368,0.357591,0.356978
260,ReLU,0.0422249,0.91165,0.344,0.356368,0.357591,0.356978
261,ReLU,0.0417426,0.911503,0.348,0.362231,0.361039,0.361634
262,ReLU,0.0412677,0.911374,0.348,0.362231,0.361039,0.361634
263,ReLU,0.0407988,0.911213,0.352,0.367651,0.36461,0.366124
264,ReLU,0.0403358,0.911088,0.352,0.367651,0.36461,0.366124
265,ReLU,0.0398791,0.910956,0.352,0.367651,0.36461,0.366124
266,ReLU,0.0394275,0.910825,0.356,0.372956,0.372303,0.372629
267,ReLU,0.0389817,0.910688,0.356,0.372956,0.372303,0.372629
268,ReLU,0.0385423,0.91057,0.352,0.370103,0.368303,0.3692
269,ReLU,0.038108,0.910454,0.352,0.370103,0.368303,0.3692
270,ReLU,0.0376801,0.910326,0.352,0.370103,0.368303,0.3692
271,ReLU,0.0372575,0.910194,0.352,0.370103,0.368303,0.3692
272,ReLU,0.0368406,0.910095,0.352,0.370103,0.368303,0.3692
273,ReLU,0.0364285,0.909975,0.352,0.370103,0.368303,0.3692
274,ReLU,0.036023,0.909871,0.356,0.375202,0.371874,0.373531
275,ReLU,0.0356223,0.909744,0.356,0.375202,0.371874,0.373531
276,ReLU,0.0352264,0.90964,0.356,0.375202,0.371874,0.373531
277,ReLU,0.0348357,0.909551,0.356,0.375202,0.371874,0.373531
278,ReLU,0.0344505,0.909443,0.356,0.375202,0.371874,0.373531
279,ReLU,0.0340694,0.909348,0.356,0.375202,0.371874,0.373531
280,ReLU,0.0336934,0.909241,0.356,0.375202,0.371874,0.373531
281,ReLU,0.033322,0.909165,0.356,0.375202,0.371874,0.373531
282,ReLU,0.0329556,0.909073,0.352,0.368536,0.368303,0.368419
283,ReLU,0.0325944,0.908984,0.348,0.363318,0.362747,0.363032
284,ReLU,0.0322367,0.908893,0.348,0.363392,0.362747,0.363069
285,ReLU,0.031885,0.908827,0.348,0.361754,0.362747,0.36225
286,ReLU,0.031537,0.908733,0.348,0.361754,0.362747,0.36225
287,ReLU,0.0311936,0.908654,0.348,0.361754,0.362747,0.36225
288,ReLU,0.0308545,0.908577,0.348,0.361754,0.362747,0.36225
289,ReLU,0.0305201,0.908509,0.348,0.361754,0.362747,0.36225
290,ReLU,0.0301896,0.908434,0.348,0.361754,0.362747,0.36225
291,ReLU,0.0298633,0.908367,0.348,0.361754,0.362747,0.36225
292,ReLU,0.0295412,0.908293,0.348,0.361754,0.362747,0.36225
293,ReLU,0.0292233,0.908237,0.348,0.361754,0.362747,0.36225
294,ReLU,0.028909,0.908171,0.348,0.361754,0.362747,0.36225
295,ReLU,0.0285994,0.908102,0.348,0.361754,0.362747,0.36225
296,ReLU,0.0282934,0.908062,0.348,0.361754,0.362747,0.36225
297,ReLU,0.0279922,0.907994,0.348,0.361754,0.362747,0.36225
298,ReLU,0.0276946,0.907935,0.348,0.361754,0.362747,0.36225
299,ReLU,0.0274004,0.907889,0.348,0.361754,0.362747,0.36225
300,ReLU,0.0271111,0.90784,0.348,0.361754,0.362747,0.36225
301,ReLU,0.0268258,0.907776,0.348,0.362686,0.362747,0.362716
302,ReLU,0.0265438,0.907736,0.348,0.362686,0.362747,0.362716
303,ReLU,0.0262664,0.907696,0.348,0.362686,0.362747,0.362716
304,ReLU,0.0259927,0.907637,0.348,0.362686,0.362747,0.362716
305,ReLU,0.0257227,0.907601,0.348,0.362686,0.362747,0.362716
306,ReLU,0.025457,0.907552,0.348,0.362686,0.362747,0.362716
307,ReLU,0.0251945,0.907517,0.348,0.362686,0.362747,0.362716
308,ReLU,0.0249363,0.907491,0.348,0.362686,0.362747,0.362716
309,ReLU,0.0246818,0.907446,0.348,0.362686,0.362747,0.362716
310,ReLU,0.0244305,0.907413,0.348,0.362686,0.362747,0.362716
311,ReLU,0.0241833,0.907378,0.344,0.358214,0.359521,0.358867
312,ReLU,0.0239394,0.907348,0.344,0.358214,0.359521,0.358867
313,ReLU,0.0236989,0.90731,0.344,0.358214,0.359521,0.358867
314,ReLU,0.0234628,0.907295,0.344,0.357429,0.359521,0.358472
315,ReLU,0.0232299,0.907247,0.344,0.357429,0.359521,0.358472
316,ReLU,0.0229999,0.907219,0.344,0.357429,0.359521,0.358472
317,ReLU,0.0227735,0.907201,0.344,0.357429,0.359521,0.358472
318,ReLU,0.0225499,0.907175,0.344,0.357429,0.359521,0.358472
319,ReLU,0.0223289,0.907136,0.344,0.357429,0.359521,0.358472
320,ReLU,0.022111,0.907111,0.344,0.357429,0.359521,0.358472
321,ReLU,0.0218962,0.90708,0.344,0.357429,0.359521,0.358472
322,ReLU,0.0216848,0.90705,0.344,0.35761,0.359521,0.358563
323,ReLU,0.021476,0.907017,0.344,0.35761,0.359521,0.358563
324,ReLU,0.0212705,0.906991,0.344,0.35761,0.359521,0.358563
325,ReLU,0.0210675,0.906963,0.344,0.35761,0.359521,0.358563
326,ReLU,0.0208674,0.906942,0.344,0.35761,0.359521,0.358563
327,ReLU,0.0206704,0.906914,0.344,0.356403,0.359521,0.357955
328,ReLU,0.0204757,0.906885,0.344,0.356403,0.359521,0.357955
329,ReLU,0.0202835,0.906863,0.344,0.356403,0.359521,0.357955
330,ReLU,0.0200943,0.906848,0.344,0.356403,0.359521,0.357955
331,ReLU,0.0199074,0.906831,0.344,0.356403,0.359521,0.357955
332,ReLU,0.0197232,0.906802,0.344,0.356403,0.359521,0.357955
333,ReLU,0.0195412,0.906783,0.344,0.356403,0.359521,0.357955
334,ReLU,0.0193617,0.906761,0.344,0.356403,0.359521,0.357955
335,ReLU,0.0191846,0.906743,0.344,0.356403,0.359521,0.357955
336,ReLU,0.0190094,0.906731,0.344,0.356403,0.359521,0.357955
337,ReLU,0.0188372,0.906706,0.344,0.356403,0.359521,0.357955
338,ReLU,0.018667,0.906698,0.344,0.356403,0.359521,0.357955
339,ReLU,0.0184988,0.906677,0.344,0.356403,0.359521,0.357955
340,ReLU,0.0183331,0.906671,0.344,0.356403,0.359521,0.357955
341,ReLU,0.0181696,0.906652,0.344,0.356403,0.359521,0.357955
342,ReLU,0.0180077,0.906645,0.344,0.356403,0.359521,0.357955
343,ReLU,0.017848,0.906641,0.344,0.356403,0.359521,0.357955
344,ReLU,0.0176912,0.906619,0.344,0.356403,0.359521,0.357955
345,ReLU,0.0175357,0.906607,0.344,0.356403,0.359521,0.357955
346,ReLU,0.0173821,0.906609,0.344,0.356403,0.359521,0.357955
347,ReLU,0.0172311,0.9066,0.344,0.356403,0.359521,0.357955
348,ReLU,0.0170813,0.906593,0.344,0.356403,0.359521,0.357955
349,ReLU,0.0169336,0.906583,0.344,0.356403,0.359521,0.357955
350,ReLU,0.0167879,0.90658,0.344,0.356403,0.359521,0.357955
351,ReLU,0.0166441,0.906576,0.344,0.356403,0.359521,0.357955
352,ReLU,0.0165018,0.906571,0.344,0.356403,0.359521,0.357955
353,ReLU,0.0163618,0.90657,0.344,0.356403,0.359521,0.357955
354,ReLU,0.0162232,0.906567,0.344,0.356403,0.359521,0.357955
355,ReLU,0.0160864,0.90657,0.344,0.356403,0.359521,0.357955
356,ReLU,0.0159513,0.906568,0.344,0.356403,0.359521,0.357955
357,ReLU,0.0158179,0.906568,0.344,0.356403,0.359521,0.357955
358,ReLU,0.0156862,0.906564,0.344,0.356403,0.359521,0.357955
359,ReLU,0.0155562,0.906567,0.344,0.356403,0.359521,0.357955
360,ReLU,0.0154276,0.906569,0.344,0.356403,0.359521,0.357955
361,ReLU,0.0153005,0.906575,0.344,0.356403,0.359521,0.357955
362,ReLU,0.0151756,0.906579,0.344,0.356403,0.359521,0.357955
363,ReLU,0.0150517,0.906575,0.344,0.356403,0.359521,0.357955
364,ReLU,0.0149291,0.906583,0.344,0.356403,0.359521,0.357955
365,ReLU,0.0148085,0.906588,0.344,0.356403,0.359521,0.357955
366,ReLU,0.0146894,0.906597,0.344,0.356762,0.359521,0.358136
367,ReLU,0.0145717,0.906596,0.344,0.356762,0.359521,0.358136
368,ReLU,0.0144552,0.9066,0.344,0.356762,0.359521,0.358136
369,ReLU,0.0143403,0.906604,0.34,0.352086,0.356295,0.354178
370,ReLU,0.0142269,0.906617,0.34,0.352086,0.356295,0.354178
371,ReLU,0.0141147,0.906619,0.34,0.352086,0.356295,0.354178
372,ReLU,0.0140039,0.906626,0.34,0.352086,0.356295,0.354178
373,ReLU,0.0138944,0.906627,0.34,0.352086,0.356295,0.354178
374,ReLU,0.0137861,0.906635,0.34,0.352086,0.356295,0.354178
375,ReLU,0.0136789,0.906642,0.34,0.352086,0.356295,0.354178
376,ReLU,0.0135729,0.906648,0.34,0.352086,0.356295,0.354178
377,ReLU,0.0134683,0.906649,0.34,0.352086,0.356295,0.354178
378,ReLU,0.0133651,0.906654,0.34,0.352086,0.356295,0.354178
379,ReLU,0.0132629,0.906658,0.34,0.352086,0.356295,0.354178
380,ReLU,0.0131621,0.906663,0.34,0.352086,0.356295,0.354178
381,ReLU,0.0130625,0.906671,0.34,0.352086,0.356295,0.354178
