epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
30,ReLU,0.627898,0.737786,0.112,0.108726,0.115452,0.111988
31,ReLU,0.615502,0.726802,0.116,0.111989,0.118482,0.115144
32,ReLU,0.603495,0.716092,0.12,0.116667,0.122482,0.119504
33,ReLU,0.591866,0.70562,0.12,0.115878,0.122482,0.119089
34,ReLU,0.58059,0.695406,0.12,0.115164,0.122482,0.11871
35,ReLU,0.569678,0.685442,0.12,0.115371,0.122482,0.11882
36,ReLU,0.559084,0.675717,0.12,0.11572,0.122482,0.119005
37,ReLU,0.548796,0.666165,0.124,0.120079,0.125513,0.122736
38,ReLU,0.538767,0.656829,0.124,0.119013,0.125513,0.122176
39,ReLU,0.529007,0.647704,0.132,0.126944,0.13464,0.130679
40,ReLU,0.519511,0.638816,0.132,0.126872,0.13464,0.13064
41,ReLU,0.510305,0.630146,0.132,0.126956,0.13464,0.130685
42,ReLU,0.501375,0.621698,0.136,0.131506,0.138211,0.134775
43,ReLU,0.492709,0.613468,0.136,0.130857,0.138211,0.134434
44,ReLU,0.484318,0.605445,0.132,0.126952,0.13464,0.130683
45,ReLU,0.476175,0.597599,0.132,0.127786,0.13464,0.131123
46,ReLU,0.468252,0.589953,0.14,0.134035,0.143552,0.138631
47,ReLU,0.460563,0.582497,0.144,0.135399,0.151745,0.143107
48,ReLU,0.453101,0.575218,0.144,0.135187,0.151745,0.142988
49,ReLU,0.445858,0.568101,0.14,0.131134,0.148174,0.139134
50,ReLU,0.43881,0.561163,0.144,0.133344,0.1514,0.141799
51,ReLU,0.431971,0.55442,0.152,0.140474,0.158074,0.148755
52,ReLU,0.425328,0.547819,0.152,0.140012,0.158074,0.148496
53,ReLU,0.418863,0.541362,0.156,0.14394,0.1613,0.152126
54,ReLU,0.412565,0.535051,0.16,0.148131,0.164871,0.156053
55,ReLU,0.406439,0.528883,0.16,0.147238,0.164871,0.155556
56,ReLU,0.400476,0.522843,0.156,0.143724,0.161645,0.152159
57,ReLU,0.394663,0.516939,0.16,0.145713,0.167528,0.155861
58,ReLU,0.389006,0.511164,0.164,0.149281,0.173083,0.160303
59,ReLU,0.383485,0.505532,0.164,0.149468,0.173083,0.160411
60,ReLU,0.378109,0.50002,0.164,0.149468,0.173083,0.160411
61,ReLU,0.37288,0.49461,0.164,0.149749,0.173083,0.160573
62,ReLU,0.367788,0.48933,0.164,0.149749,0.173083,0.160573
63,ReLU,0.362825,0.484156,0.172,0.16399,0.188468,0.175379
64,ReLU,0.357989,0.479084,0.176,0.167445,0.194023,0.179757
65,ReLU,0.353275,0.474119,0.176,0.167445,0.194023,0.179757
66,ReLU,0.348683,0.469257,0.176,0.167921,0.194023,0.180031
67,ReLU,0.344207,0.464491,0.176,0.167921,0.194023,0.180031
68,ReLU,0.339838,0.459826,0.176,0.16747,0.194023,0.179772
69,ReLU,0.335583,0.455258,0.176,0.16747,0.194023,0.179772
70,ReLU,0.331432,0.450791,0.176,0.166114,0.194023,0.178987
71,ReLU,0.327387,0.446412,0.18,0.170023,0.197595,0.182775
72,ReLU,0.323438,0.442117,0.18,0.170144,0.197595,0.182845
73,ReLU,0.319584,0.43791,0.18,0.170144,0.197595,0.182845
74,ReLU,0.315822,0.433789,0.18,0.169711,0.197595,0.182595
75,ReLU,0.312156,0.429752,0.18,0.170193,0.197595,0.182873
76,ReLU,0.308587,0.425799,0.18,0.16993,0.197595,0.182721
77,ReLU,0.30511,0.421924,0.18,0.169458,0.197595,0.182448
78,ReLU,0.301718,0.418127,0.18,0.169738,0.197595,0.18261
79,ReLU,0.298409,0.414413,0.18,0.169738,0.197595,0.18261
80,ReLU,0.295189,0.41077,0.18,0.169458,0.197595,0.182448
81,ReLU,0.292055,0.407202,0.18,0.16849,0.197595,0.181885
82,ReLU,0.289003,0.403711,0.18,0.16924,0.197472,0.182269
83,ReLU,0.286026,0.400281,0.184,0.172476,0.200502,0.185436
84,ReLU,0.283112,0.396927,0.184,0.172316,0.200502,0.185343
85,ReLU,0.280273,0.393642,0.184,0.172826,0.200502,0.185638
86,ReLU,0.277509,0.390428,0.188,0.176374,0.206058,0.190064
87,ReLU,0.274814,0.38729,0.192,0.180315,0.211613,0.194715
88,ReLU,0.272188,0.384212,0.192,0.180315,0.211613,0.194715
89,ReLU,0.269632,0.381208,0.192,0.180315,0.211613,0.194715
90,ReLU,0.26714,0.378267,0.192,0.180593,0.211613,0.194876
91,ReLU,0.264713,0.375389,0.192,0.181163,0.211613,0.195208
92,ReLU,0.262347,0.372572,0.192,0.181156,0.211613,0.195204
93,ReLU,0.260041,0.369813,0.192,0.180453,0.211613,0.194795
94,ReLU,0.257794,0.36711,0.192,0.180768,0.211613,0.194978
95,ReLU,0.255604,0.364461,0.192,0.180196,0.211613,0.194645
96,ReLU,0.253469,0.361868,0.192,0.179787,0.211613,0.194406
97,ReLU,0.251391,0.359329,0.192,0.179546,0.211613,0.194265
98,ReLU,0.249363,0.356843,0.192,0.179739,0.211613,0.194378
99,ReLU,0.247385,0.354408,0.192,0.179794,0.211613,0.19441
100,ReLU,0.245457,0.352022,0.192,0.180279,0.211613,0.194693
101,ReLU,0.243581,0.349688,0.192,0.180061,0.211613,0.194566
102,ReLU,0.241753,0.347401,0.192,0.180061,0.211613,0.194566
103,ReLU,0.239971,0.345155,0.196,0.18342,0.217169,0.198873
104,ReLU,0.238234,0.342962,0.196,0.18342,0.217169,0.198873
105,ReLU,0.236541,0.340814,0.2,0.187391,0.221169,0.202884
106,ReLU,0.234892,0.338711,0.2,0.187391,0.221169,0.202884
107,ReLU,0.233283,0.336647,0.2,0.187477,0.221169,0.202934
108,ReLU,0.231716,0.33462,0.2,0.187586,0.221169,0.202998
109,ReLU,0.23019,0.332641,0.204,0.191846,0.22474,0.206994
110,ReLU,0.228702,0.330697,0.204,0.192118,0.22474,0.207153
111,ReLU,0.227252,0.328792,0.204,0.192477,0.22474,0.207361
112,ReLU,0.225839,0.326931,0.2,0.185223,0.221169,0.201606
113,ReLU,0.224462,0.32511,0.2,0.185548,0.221169,0.201799
114,ReLU,0.223121,0.323315,0.2,0.185797,0.221169,0.201946
115,ReLU,0.221812,0.321564,0.2,0.185505,0.221169,0.201773
116,ReLU,0.220536,0.319851,0.2,0.185505,0.221169,0.201773
117,ReLU,0.219291,0.318165,0.2,0.186395,0.221169,0.202298
118,ReLU,0.218079,0.316518,0.204,0.194037,0.22474,0.208263
119,ReLU,0.216896,0.314905,0.204,0.193774,0.22474,0.208111
120,ReLU,0.215742,0.313317,0.204,0.193936,0.22474,0.208205
121,ReLU,0.214616,0.311766,0.204,0.193687,0.22474,0.208062
122,ReLU,0.213519,0.310236,0.204,0.193687,0.22474,0.208062
123,ReLU,0.212448,0.308746,0.2,0.190068,0.22074,0.204259
124,ReLU,0.211404,0.307282,0.2,0.19075,0.22074,0.204652
125,ReLU,0.210385,0.305848,0.2,0.19075,0.22074,0.204652
126,ReLU,0.209391,0.304434,0.2,0.19075,0.22074,0.204652
127,ReLU,0.208421,0.303053,0.2,0.191815,0.22074,0.205263
128,ReLU,0.207475,0.301699,0.2,0.192436,0.22074,0.205619
129,ReLU,0.206549,0.300368,0.2,0.192344,0.22074,0.205566
130,ReLU,0.205644,0.299066,0.2,0.192581,0.22074,0.205701
131,ReLU,0.204761,0.297782,0.204,0.200659,0.224188,0.211772
132,ReLU,0.203897,0.296528,0.204,0.199904,0.223993,0.211264
133,ReLU,0.203054,0.29529,0.204,0.202966,0.223993,0.212962
134,ReLU,0.20223,0.294082,0.204,0.202966,0.223993,0.212962
135,ReLU,0.201425,0.292892,0.204,0.203202,0.223993,0.213091
136,ReLU,0.200639,0.291725,0.204,0.203202,0.223993,0.213091
137,ReLU,0.199871,0.290581,0.204,0.203801,0.223993,0.21342
138,ReLU,0.199122,0.289453,0.204,0.193404,0.223452,0.207345
139,ReLU,0.198389,0.288346,0.208,0.199875,0.231144,0.214375
140,ReLU,0.197673,0.287262,0.208,0.199875,0.231144,0.214375
141,ReLU,0.196974,0.286196,0.208,0.199875,0.231144,0.214375
142,ReLU,0.19629,0.285152,0.208,0.199875,0.231144,0.214375
143,ReLU,0.195623,0.284125,0.208,0.199875,0.231144,0.214375
144,ReLU,0.194971,0.283119,0.212,0.205416,0.234592,0.219037
145,ReLU,0.194333,0.282129,0.212,0.205203,0.234592,0.218916
146,ReLU,0.193708,0.281155,0.212,0.205062,0.234592,0.218835
147,ReLU,0.193097,0.280202,0.212,0.203819,0.234592,0.218126
148,ReLU,0.1925,0.279264,0.212,0.203819,0.234592,0.218126
149,ReLU,0.191916,0.278344,0.212,0.203819,0.234592,0.218126
150,ReLU,0.191345,0.27744,0.212,0.204924,0.234592,0.218757
151,ReLU,0.190787,0.276553,0.216,0.210311,0.238164,0.223372
152,ReLU,0.19024,0.275682,0.22,0.215538,0.241612,0.227832
153,ReLU,0.189706,0.274825,0.22,0.214296,0.241612,0.227136
154,ReLU,0.189182,0.273987,0.22,0.214296,0.241612,0.227136
155,ReLU,0.188671,0.273163,0.216,0.208706,0.237612,0.222223
156,ReLU,0.188171,0.272356,0.216,0.208706,0.237612,0.222223
157,ReLU,0.187681,0.27156,0.216,0.208943,0.237612,0.222357
158,ReLU,0.187201,0.27078,0.216,0.209203,0.237612,0.222504
159,ReLU,0.186732,0.270013,0.216,0.209411,0.237612,0.222622
160,ReLU,0.186272,0.269258,0.216,0.20889,0.237612,0.222327
161,ReLU,0.185822,0.268515,0.216,0.209301,0.237612,0.22256
162,ReLU,0.185381,0.267787,0.216,0.209552,0.237612,0.222702
163,ReLU,0.18495,0.267073,0.216,0.209552,0.237612,0.222702
164,ReLU,0.184527,0.266371,0.216,0.209552,0.237612,0.222702
165,ReLU,0.184112,0.265679,0.216,0.209552,0.237612,0.222702
166,ReLU,0.183706,0.265001,0.216,0.209552,0.237612,0.222702
167,ReLU,0.183308,0.264337,0.216,0.209552,0.237612,0.222702
168,ReLU,0.182918,0.263681,0.216,0.210178,0.237612,0.223055
169,ReLU,0.182536,0.263037,0.216,0.210178,0.237612,0.223055
170,ReLU,0.182161,0.262405,0.216,0.210178,0.237612,0.223055
171,ReLU,0.181793,0.261785,0.216,0.210668,0.237612,0.22333
172,ReLU,0.181433,0.261173,0.216,0.210668,0.237612,0.22333
173,ReLU,0.181079,0.260571,0.216,0.210893,0.237612,0.223457
174,ReLU,0.180732,0.25998,0.216,0.21245,0.237612,0.224328
175,ReLU,0.18039,0.259396,0.212,0.209934,0.234582,0.221575
176,ReLU,0.180055,0.25882,0.212,0.209934,0.234582,0.221575
177,ReLU,0.179726,0.258256,0.208,0.205877,0.229026,0.216835
178,ReLU,0.179403,0.257704,0.208,0.207465,0.229026,0.217713
179,ReLU,0.179086,0.257158,0.208,0.207465,0.229026,0.217713
180,ReLU,0.178776,0.256623,0.208,0.206249,0.229026,0.217042
181,ReLU,0.178471,0.256095,0.208,0.206249,0.229026,0.217042
182,ReLU,0.17817,0.255579,0.208,0.20739,0.229026,0.217672
183,ReLU,0.177875,0.25507,0.208,0.20739,0.229026,0.217672
184,ReLU,0.177586,0.254569,0.208,0.20739,0.229026,0.217672
185,ReLU,0.177301,0.254073,0.208,0.20739,0.229026,0.217672
186,ReLU,0.177021,0.253587,0.208,0.206357,0.229026,0.217101
187,ReLU,0.176746,0.25311,0.208,0.206357,0.229026,0.217101
188,ReLU,0.176475,0.252639,0.208,0.207748,0.229026,0.217869
189,ReLU,0.17621,0.252175,0.208,0.207676,0.229026,0.217829
190,ReLU,0.175949,0.251721,0.208,0.206195,0.229026,0.217012
191,ReLU,0.175693,0.251274,0.212,0.211123,0.232598,0.221341
192,ReLU,0.175441,0.250833,0.22,0.2186,0.239199,0.228436
193,ReLU,0.175193,0.250398,0.22,0.219766,0.239199,0.229071
194,ReLU,0.174949,0.249972,0.224,0.223248,0.24223,0.232352
195,ReLU,0.174709,0.249551,0.224,0.223248,0.24223,0.232352
196,ReLU,0.174472,0.249137,0.224,0.223248,0.24223,0.232352
197,ReLU,0.174239,0.24873,0.224,0.223248,0.24223,0.232352
198,ReLU,0.17401,0.248331,0.224,0.223248,0.24223,0.232352
199,ReLU,0.173785,0.247937,0.224,0.223248,0.24223,0.232352
200,ReLU,0.173563,0.247548,0.224,0.223248,0.24223,0.232352
201,ReLU,0.173345,0.24717,0.224,0.222179,0.24223,0.231772
202,ReLU,0.17313,0.246795,0.224,0.222179,0.24223,0.231772
203,ReLU,0.172918,0.246428,0.228,0.224733,0.24526,0.234548
204,ReLU,0.17271,0.246065,0.228,0.224904,0.24526,0.234641
205,ReLU,0.172504,0.245708,0.228,0.22456,0.24526,0.234454
206,ReLU,0.172302,0.245356,0.228,0.22456,0.24526,0.234454
207,ReLU,0.172102,0.245009,0.228,0.224904,0.24526,0.234641
208,ReLU,0.171905,0.24467,0.228,0.224904,0.24526,0.234641
209,ReLU,0.171712,0.244334,0.228,0.224904,0.24526,0.234641
210,ReLU,0.171521,0.244003,0.228,0.224904,0.24526,0.234641
211,ReLU,0.171332,0.243677,0.224,0.21912,0.24126,0.229658
212,ReLU,0.171146,0.243356,0.224,0.218399,0.24126,0.229261
213,ReLU,0.170963,0.24304,0.224,0.218399,0.24126,0.229261
214,ReLU,0.170782,0.242728,0.224,0.217748,0.24126,0.228902
215,ReLU,0.170603,0.242422,0.224,0.219241,0.24126,0.229724
216,ReLU,0.170427,0.242121,0.224,0.219241,0.24126,0.229724
217,ReLU,0.170254,0.241825,0.224,0.219241,0.24126,0.229724
218,ReLU,0.170082,0.241534,0.224,0.219513,0.24126,0.229873
219,ReLU,0.169913,0.241246,0.22,0.212563,0.233568,0.222571
220,ReLU,0.169746,0.240963,0.22,0.212563,0.233568,0.222571
221,ReLU,0.169581,0.240684,0.22,0.212563,0.233568,0.222571
222,ReLU,0.169418,0.24041,0.22,0.212225,0.233568,0.222386
223,ReLU,0.169257,0.24014,0.22,0.211608,0.233568,0.222046
224,ReLU,0.169098,0.239874,0.22,0.211608,0.233568,0.222046
225,ReLU,0.168941,0.239613,0.22,0.211608,0.233568,0.222046
226,ReLU,0.168786,0.239356,0.22,0.211608,0.233568,0.222046
227,ReLU,0.168633,0.239102,0.22,0.211608,0.233568,0.222046
228,ReLU,0.168481,0.238853,0.224,0.215013,0.237016,0.225479
229,ReLU,0.168331,0.238607,0.224,0.215013,0.237016,0.225479
230,ReLU,0.168182,0.238364,0.224,0.21538,0.237016,0.225681
231,ReLU,0.168036,0.238125,0.224,0.21538,0.237016,0.225681
232,ReLU,0.167891,0.237892,0.224,0.216164,0.237016,0.22611
233,ReLU,0.167748,0.237662,0.224,0.216164,0.237016,0.22611
234,ReLU,0.167607,0.237435,0.224,0.216164,0.237016,0.22611
235,ReLU,0.167467,0.23721,0.224,0.216164,0.237016,0.22611
236,ReLU,0.167329,0.23699,0.224,0.215898,0.237016,0.225965
237,ReLU,0.167192,0.236773,0.224,0.215898,0.237016,0.225965
238,ReLU,0.167057,0.23656,0.22,0.21185,0.233444,0.222124
239,ReLU,0.166923,0.236349,0.22,0.21185,0.233444,0.222124
240,ReLU,0.166791,0.236143,0.22,0.210231,0.233444,0.221231
241,ReLU,0.166659,0.235939,0.22,0.210723,0.233444,0.221503
242,ReLU,0.166529,0.235738,0.22,0.210723,0.233444,0.221503
243,ReLU,0.166401,0.23554,0.22,0.211732,0.233444,0.222059
244,ReLU,0.166273,0.235346,0.22,0.212431,0.233986,0.222688
245,ReLU,0.166147,0.235154,0.22,0.212431,0.233986,0.222688
246,ReLU,0.166022,0.234965,0.22,0.212431,0.233986,0.222688
247,ReLU,0.165898,0.234778,0.22,0.212431,0.233986,0.222688
248,ReLU,0.165775,0.234595,0.22,0.212708,0.233986,0.22284
249,ReLU,0.165653,0.234414,0.22,0.212628,0.233986,0.222796
250,ReLU,0.165532,0.234237,0.22,0.212628,0.233986,0.222796
251,ReLU,0.165412,0.234062,0.22,0.212628,0.233986,0.222796
252,ReLU,0.165294,0.233889,0.22,0.212628,0.233986,0.222796
253,ReLU,0.165176,0.233719,0.22,0.212628,0.233986,0.222796
254,ReLU,0.165059,0.233552,0.22,0.212621,0.233986,0.222793
255,ReLU,0.164943,0.233387,0.22,0.212621,0.233986,0.222793
256,ReLU,0.164828,0.233224,0.22,0.212621,0.233986,0.222793
257,ReLU,0.164714,0.233065,0.22,0.212621,0.233986,0.222793
258,ReLU,0.164601,0.232908,0.22,0.212621,0.233986,0.222793
259,ReLU,0.164489,0.232752,0.22,0.212621,0.233986,0.222793
260,ReLU,0.164377,0.232599,0.22,0.212621,0.233986,0.222793
261,ReLU,0.164266,0.232449,0.22,0.212621,0.233986,0.222793
262,ReLU,0.164156,0.232299,0.22,0.21285,0.233986,0.222918
263,ReLU,0.164047,0.232152,0.22,0.21285,0.233986,0.222918
264,ReLU,0.163939,0.232008,0.22,0.21285,0.233986,0.222918
265,ReLU,0.163831,0.231865,0.22,0.21285,0.233986,0.222918
266,ReLU,0.163724,0.231725,0.22,0.21285,0.233986,0.222918
267,ReLU,0.163618,0.231587,0.22,0.21285,0.233986,0.222918
268,ReLU,0.163513,0.23145,0.22,0.213117,0.233986,0.223064
269,ReLU,0.163408,0.231317,0.22,0.213117,0.233986,0.223064
270,ReLU,0.163304,0.231184,0.22,0.213117,0.233986,0.223064
271,ReLU,0.163201,0.231054,0.22,0.213117,0.233986,0.223064
272,ReLU,0.163099,0.230927,0.22,0.213117,0.233986,0.223064
273,ReLU,0.162997,0.2308,0.22,0.213117,0.233986,0.223064
274,ReLU,0.162896,0.230675,0.22,0.213117,0.233986,0.223064
275,ReLU,0.162796,0.230553,0.22,0.213117,0.233986,0.223064
276,ReLU,0.162696,0.230431,0.22,0.213117,0.233986,0.223064
277,ReLU,0.162597,0.230311,0.22,0.213117,0.233986,0.223064
278,ReLU,0.162498,0.230193,0.224,0.215777,0.237211,0.225987
279,ReLU,0.1624,0.230077,0.224,0.215777,0.237211,0.225987
280,ReLU,0.162302,0.229963,0.228,0.219132,0.24066,0.229392
281,ReLU,0.162205,0.229849,0.228,0.219132,0.24066,0.229392
282,ReLU,0.162107,0.229737,0.228,0.219132,0.24066,0.229392
283,ReLU,0.16201,0.229627,0.228,0.220187,0.24066,0.229969
284,ReLU,0.161913,0.229518,0.228,0.220187,0.24066,0.229969
285,ReLU,0.161817,0.22941,0.228,0.220187,0.24066,0.229969
286,ReLU,0.161721,0.229304,0.228,0.220187,0.24066,0.229969
287,ReLU,0.161625,0.229199,0.228,0.220187,0.24066,0.229969
288,ReLU,0.161531,0.229098,0.228,0.220187,0.24066,0.229969
289,ReLU,0.161437,0.228998,0.228,0.220187,0.24066,0.229969
290,ReLU,0.161345,0.228899,0.228,0.220187,0.24066,0.229969
291,ReLU,0.161252,0.228801,0.228,0.220187,0.24066,0.229969
292,ReLU,0.16116,0.228705,0.228,0.220187,0.24066,0.229969
293,ReLU,0.161068,0.228611,0.228,0.220187,0.24066,0.229969
294,ReLU,0.160976,0.228517,0.228,0.220187,0.24066,0.229969
295,ReLU,0.160885,0.228426,0.228,0.220187,0.24066,0.229969
296,ReLU,0.160795,0.228335,0.228,0.220187,0.24066,0.229969
297,ReLU,0.160705,0.228246,0.228,0.220187,0.24066,0.229969
298,ReLU,0.160615,0.228158,0.228,0.220187,0.24066,0.229969
299,ReLU,0.160526,0.228071,0.232,0.224949,0.244231,0.234194
300,ReLU,0.160437,0.227985,0.232,0.224949,0.244231,0.234194
301,ReLU,0.160348,0.2279,0.232,0.224949,0.244231,0.234194
302,ReLU,0.160259,0.227816,0.232,0.224949,0.244231,0.234194
303,ReLU,0.160171,0.227735,0.232,0.224949,0.244231,0.234194
304,ReLU,0.160083,0.227653,0.232,0.224949,0.244231,0.234194
305,ReLU,0.159995,0.227572,0.232,0.224949,0.244231,0.234194
306,ReLU,0.159908,0.227493,0.232,0.224949,0.244231,0.234194
307,ReLU,0.159821,0.227414,0.232,0.224949,0.244231,0.234194
308,ReLU,0.159733,0.227335,0.232,0.224949,0.244231,0.234194
309,ReLU,0.159646,0.227259,0.232,0.224949,0.244231,0.234194
310,ReLU,0.15956,0.227183,0.232,0.224949,0.244231,0.234194
311,ReLU,0.159473,0.227107,0.232,0.224949,0.244231,0.234194
312,ReLU,0.159387,0.227034,0.232,0.224949,0.244231,0.234194
313,ReLU,0.1593,0.226961,0.232,0.224949,0.244231,0.234194
314,ReLU,0.159214,0.22689,0.236,0.229628,0.247679,0.238312
315,ReLU,0.159128,0.226819,0.236,0.229628,0.247679,0.238312
316,ReLU,0.159043,0.226751,0.24,0.233061,0.251251,0.241814
317,ReLU,0.158958,0.22668,0.24,0.233061,0.251251,0.241814
318,ReLU,0.158873,0.226615,0.24,0.233061,0.251251,0.241814
319,ReLU,0.158789,0.226547,0.24,0.233061,0.251251,0.241814
320,ReLU,0.158705,0.226482,0.24,0.233061,0.251251,0.241814
321,ReLU,0.158621,0.226418,0.244,0.239729,0.255251,0.247247
322,ReLU,0.158537,0.226353,0.244,0.239729,0.255251,0.247247
323,ReLU,0.158454,0.226293,0.244,0.239729,0.255251,0.247247
324,ReLU,0.158371,0.226231,0.244,0.239729,0.255251,0.247247
325,ReLU,0.158288,0.226171,0.244,0.239729,0.255251,0.247247
326,ReLU,0.158205,0.226112,0.244,0.239729,0.255251,0.247247
327,ReLU,0.158123,0.226051,0.244,0.239729,0.255251,0.247247
328,ReLU,0.158041,0.225995,0.244,0.239729,0.255251,0.247247
329,ReLU,0.157959,0.225936,0.244,0.239729,0.255251,0.247247
330,ReLU,0.157877,0.22588,0.244,0.24151,0.255251,0.248191
331,ReLU,0.157795,0.225824,0.244,0.24151,0.255251,0.248191
332,ReLU,0.157714,0.225768,0.244,0.24151,0.255251,0.248191
333,ReLU,0.157633,0.225716,0.244,0.241052,0.255251,0.247948
334,ReLU,0.157551,0.225663,0.244,0.241052,0.255251,0.247948
335,ReLU,0.15747,0.22561,0.244,0.241052,0.255251,0.247948
336,ReLU,0.157389,0.22556,0.244,0.241052,0.255251,0.247948
337,ReLU,0.157308,0.225511,0.244,0.241052,0.255251,0.247948
338,ReLU,0.157228,0.225461,0.248,0.245644,0.259251,0.252264
339,ReLU,0.157148,0.225414,0.248,0.245644,0.259251,0.252264
340,ReLU,0.157068,0.225366,0.248,0.245644,0.259251,0.252264
341,ReLU,0.156988,0.225317,0.248,0.245644,0.259251,0.252264
342,ReLU,0.156908,0.225272,0.248,0.247005,0.259251,0.25298
343,ReLU,0.156827,0.225224,0.248,0.247005,0.259251,0.25298
344,ReLU,0.156747,0.225178,0.248,0.247005,0.259251,0.25298
345,ReLU,0.156667,0.225134,0.248,0.247124,0.259251,0.253042
346,ReLU,0.156586,0.225089,0.248,0.247124,0.259251,0.253042
347,ReLU,0.156505,0.225043,0.248,0.247124,0.259251,0.253042
348,ReLU,0.156425,0.225002,0.248,0.247124,0.259251,0.253042
349,ReLU,0.156345,0.224959,0.248,0.247124,0.259251,0.253042
350,ReLU,0.156265,0.224917,0.248,0.247124,0.259251,0.253042
351,ReLU,0.156185,0.224875,0.248,0.247124,0.259251,0.253042
352,ReLU,0.156106,0.224836,0.248,0.247124,0.259251,0.253042
353,ReLU,0.156026,0.224795,0.248,0.248067,0.259251,0.253536
354,ReLU,0.155947,0.224756,0.248,0.248563,0.259251,0.253794
355,ReLU,0.155867,0.224717,0.248,0.248563,0.259251,0.253794
356,ReLU,0.155788,0.224678,0.248,0.248563,0.259251,0.253794
357,ReLU,0.155709,0.224642,0.248,0.248563,0.259251,0.253794
358,ReLU,0.15563,0.224603,0.248,0.248563,0.259251,0.253794
359,ReLU,0.155551,0.224566,0.248,0.248563,0.259251,0.253794
360,ReLU,0.155472,0.22453,0.252,0.251666,0.262477,0.256957
361,ReLU,0.155393,0.224494,0.252,0.251666,0.262477,0.256957
362,ReLU,0.155315,0.224458,0.252,0.251666,0.262477,0.256957
363,ReLU,0.155236,0.224423,0.252,0.251666,0.262477,0.256957
364,ReLU,0.155158,0.224389,0.252,0.251666,0.262477,0.256957
365,ReLU,0.155079,0.224354,0.252,0.251666,0.262477,0.256957
366,ReLU,0.155001,0.224323,0.252,0.251666,0.262477,0.256957
367,ReLU,0.154923,0.224289,0.252,0.251666,0.262477,0.256957
368,ReLU,0.154846,0.224258,0.252,0.251666,0.262477,0.256957
369,ReLU,0.154768,0.224226,0.252,0.251666,0.262477,0.256957
370,ReLU,0.154691,0.224195,0.252,0.251666,0.262477,0.256957
371,ReLU,0.154613,0.224163,0.252,0.251666,0.262477,0.256957
372,ReLU,0.154536,0.224135,0.252,0.251666,0.262477,0.256957
373,ReLU,0.154459,0.224104,0.252,0.251666,0.262477,0.256957
374,ReLU,0.154382,0.224074,0.252,0.251666,0.262477,0.256957
375,ReLU,0.154305,0.224045,0.252,0.251666,0.262477,0.256957
376,ReLU,0.154228,0.224015,0.248,0.247251,0.259446,0.253202
377,ReLU,0.154151,0.223988,0.248,0.247251,0.259446,0.253202
378,ReLU,0.154075,0.223959,0.248,0.247251,0.259446,0.253202
379,ReLU,0.153998,0.223933,0.248,0.247251,0.259446,0.253202
380,ReLU,0.153922,0.223904,0.248,0.247251,0.259446,0.253202
381,ReLU,0.153846,0.223879,0.248,0.247251,0.259446,0.253202
382,ReLU,0.15377,0.223851,0.248,0.247251,0.259446,0.253202
383,ReLU,0.153694,0.223826,0.248,0.247251,0.259446,0.253202
384,ReLU,0.153618,0.2238,0.248,0.247251,0.259446,0.253202
385,ReLU,0.153542,0.223776,0.248,0.247251,0.259446,0.253202
