epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
31,ReLU,0.395031,0.432844,0.16,0.152322,0.153432,0.152875
32,ReLU,0.389099,0.426264,0.168,0.16162,0.161004,0.161311
33,ReLU,0.383393,0.419991,0.172,0.165626,0.164575,0.165099
34,ReLU,0.377884,0.413917,0.172,0.164574,0.164575,0.164574
35,ReLU,0.372523,0.408023,0.176,0.167947,0.168146,0.168047
36,ReLU,0.367243,0.402427,0.172,0.163618,0.164575,0.164095
37,ReLU,0.362171,0.397107,0.168,0.160501,0.161545,0.161021
38,ReLU,0.357307,0.392048,0.176,0.168855,0.170998,0.16992
39,ReLU,0.352634,0.387198,0.176,0.168753,0.170998,0.169868
40,ReLU,0.348134,0.382534,0.176,0.1692,0.170998,0.170094
41,ReLU,0.343789,0.378029,0.176,0.169261,0.170998,0.170125
42,ReLU,0.339584,0.373659,0.18,0.17219,0.176881,0.174504
43,ReLU,0.335506,0.369428,0.18,0.17219,0.176881,0.174504
44,ReLU,0.331549,0.365342,0.188,0.18031,0.183678,0.181979
45,ReLU,0.327729,0.361393,0.184,0.175513,0.182335,0.178859
46,ReLU,0.32404,0.357588,0.188,0.180281,0.186335,0.183258
47,ReLU,0.320474,0.35389,0.208,0.20484,0.212945,0.208814
48,ReLU,0.317014,0.350286,0.212,0.207457,0.218827,0.21299
49,ReLU,0.313651,0.346778,0.212,0.207721,0.218827,0.21313
50,ReLU,0.310384,0.343347,0.212,0.20676,0.218827,0.212622
51,ReLU,0.30721,0.340011,0.208,0.202213,0.213272,0.207595
52,ReLU,0.304129,0.336764,0.216,0.209781,0.219528,0.214544
53,ReLU,0.301138,0.333607,0.216,0.210357,0.219528,0.214845
54,ReLU,0.298231,0.330529,0.22,0.213046,0.22541,0.219054
55,ReLU,0.295402,0.327529,0.224,0.216935,0.228982,0.222795
56,ReLU,0.292654,0.324606,0.228,0.22018,0.232982,0.2264
57,ReLU,0.289985,0.321778,0.236,0.227207,0.241894,0.234321
58,ReLU,0.28739,0.319018,0.224,0.21582,0.231721,0.223488
59,ReLU,0.284862,0.316329,0.224,0.215321,0.231721,0.22322
60,ReLU,0.282403,0.313707,0.228,0.218713,0.235293,0.2267
61,ReLU,0.280009,0.31115,0.228,0.218633,0.235293,0.226657
62,ReLU,0.277681,0.308658,0.228,0.218889,0.234752,0.226543
63,ReLU,0.275418,0.30622,0.228,0.217828,0.234752,0.225973
64,ReLU,0.273214,0.303843,0.232,0.220326,0.240634,0.230032
65,ReLU,0.271069,0.301523,0.236,0.2235,0.243664,0.233147
66,ReLU,0.268976,0.299258,0.236,0.223948,0.243664,0.23339
67,ReLU,0.266938,0.297053,0.236,0.222993,0.243664,0.232871
68,ReLU,0.264959,0.294899,0.236,0.223665,0.243664,0.233237
69,ReLU,0.263034,0.292798,0.24,0.227758,0.246695,0.236849
70,ReLU,0.261163,0.290744,0.236,0.222928,0.243469,0.232746
71,ReLU,0.25934,0.288743,0.236,0.223189,0.243469,0.232888
72,ReLU,0.257567,0.286793,0.232,0.219643,0.239897,0.229324
73,ReLU,0.255843,0.284887,0.232,0.219643,0.239897,0.229324
74,ReLU,0.254166,0.28303,0.232,0.219643,0.239897,0.229324
75,ReLU,0.252534,0.281226,0.232,0.218814,0.239897,0.228871
76,ReLU,0.250946,0.279463,0.232,0.217938,0.240326,0.228585
77,ReLU,0.249395,0.277744,0.236,0.226014,0.248018,0.236505
78,ReLU,0.247888,0.276065,0.236,0.225523,0.248018,0.236237
79,ReLU,0.246422,0.274425,0.236,0.225745,0.248018,0.236358
80,ReLU,0.244996,0.272826,0.24,0.228765,0.252018,0.239829
81,ReLU,0.243609,0.271277,0.244,0.232563,0.256018,0.243727
82,ReLU,0.242261,0.26976,0.244,0.232567,0.256018,0.24373
83,ReLU,0.240949,0.268278,0.248,0.236876,0.25959,0.247713
84,ReLU,0.239672,0.266829,0.248,0.235301,0.260018,0.247043
85,ReLU,0.238427,0.265415,0.248,0.235328,0.260018,0.247058
86,ReLU,0.237215,0.264033,0.252,0.24025,0.263466,0.251323
87,ReLU,0.236035,0.262681,0.252,0.24025,0.263466,0.251323
88,ReLU,0.234886,0.26136,0.252,0.240154,0.263466,0.251271
89,ReLU,0.233767,0.260068,0.252,0.239845,0.263466,0.251101
90,ReLU,0.232678,0.258807,0.248,0.235639,0.259895,0.247173
91,ReLU,0.231616,0.257575,0.248,0.235881,0.259895,0.247307
92,ReLU,0.230583,0.256372,0.244,0.232134,0.256324,0.24363
93,ReLU,0.229576,0.255196,0.244,0.231355,0.256324,0.2432
94,ReLU,0.228593,0.254047,0.24,0.227273,0.253516,0.239678
95,ReLU,0.227636,0.252924,0.24,0.22769,0.253516,0.23991
96,ReLU,0.226705,0.251822,0.24,0.22769,0.253516,0.23991
97,ReLU,0.225798,0.250747,0.244,0.233238,0.259071,0.245477
98,ReLU,0.224914,0.249694,0.24,0.228237,0.2555,0.2411
99,ReLU,0.224053,0.248666,0.24,0.228237,0.2555,0.2411
100,ReLU,0.223214,0.247661,0.244,0.233104,0.258948,0.245347
101,ReLU,0.222397,0.24668,0.244,0.236684,0.256292,0.246098
102,ReLU,0.221601,0.245721,0.244,0.236684,0.256292,0.246098
103,ReLU,0.220825,0.244783,0.24,0.233663,0.252292,0.24262
104,ReLU,0.220068,0.243867,0.236,0.230363,0.248292,0.238992
105,ReLU,0.219331,0.242969,0.236,0.230363,0.248292,0.238992
106,ReLU,0.218613,0.242092,0.236,0.230363,0.248292,0.238992
107,ReLU,0.217912,0.241235,0.236,0.230363,0.248292,0.238992
108,ReLU,0.217229,0.240398,0.236,0.227759,0.248096,0.237493
109,ReLU,0.216562,0.23958,0.232,0.222179,0.244525,0.232817
110,ReLU,0.215912,0.238781,0.232,0.221542,0.244525,0.232466
111,ReLU,0.215278,0.238001,0.232,0.221542,0.244525,0.232466
112,ReLU,0.21466,0.23724,0.232,0.221542,0.244525,0.232466
113,ReLU,0.214058,0.236497,0.232,0.221989,0.244525,0.232713
114,ReLU,0.21347,0.235769,0.232,0.22188,0.244525,0.232653
115,ReLU,0.212897,0.235057,0.232,0.223058,0.244525,0.233299
116,ReLU,0.212338,0.234362,0.232,0.224148,0.244525,0.233893
117,ReLU,0.211793,0.233683,0.232,0.221446,0.244525,0.232414
118,ReLU,0.211261,0.233019,0.236,0.223464,0.247555,0.234893
119,ReLU,0.210742,0.23237,0.236,0.223081,0.247555,0.234681
120,ReLU,0.210235,0.231736,0.236,0.223081,0.247555,0.234681
121,ReLU,0.20974,0.231119,0.236,0.223081,0.247555,0.234681
122,ReLU,0.209257,0.230516,0.236,0.222398,0.247555,0.234303
123,ReLU,0.208786,0.229927,0.24,0.226585,0.251126,0.238225
124,ReLU,0.208325,0.229352,0.24,0.226585,0.251126,0.238225
125,ReLU,0.207875,0.22879,0.236,0.222408,0.247555,0.234309
126,ReLU,0.207435,0.228242,0.236,0.222245,0.247555,0.234218
127,ReLU,0.207006,0.227706,0.236,0.223475,0.247555,0.234899
128,ReLU,0.206587,0.227183,0.236,0.223475,0.247555,0.234899
129,ReLU,0.206177,0.226673,0.24,0.225597,0.250585,0.237435
130,ReLU,0.205777,0.226173,0.24,0.223784,0.250585,0.236428
131,ReLU,0.205386,0.225684,0.236,0.217918,0.247359,0.231707
132,ReLU,0.205004,0.225206,0.236,0.217751,0.247359,0.231613
133,ReLU,0.204631,0.224739,0.24,0.22155,0.253242,0.236338
134,ReLU,0.204267,0.224283,0.24,0.221079,0.253242,0.23607
135,ReLU,0.20391,0.223839,0.236,0.218827,0.24967,0.233234
136,ReLU,0.203562,0.223405,0.24,0.222287,0.253119,0.236703
137,ReLU,0.203221,0.222982,0.24,0.222287,0.253119,0.236703
138,ReLU,0.202888,0.222568,0.24,0.222397,0.253119,0.236766
139,ReLU,0.202562,0.222163,0.24,0.222257,0.253119,0.236686
140,ReLU,0.202244,0.221767,0.244,0.228106,0.256344,0.241402
141,ReLU,0.201932,0.22138,0.248,0.230325,0.262227,0.245243
142,ReLU,0.201628,0.221002,0.248,0.230573,0.262227,0.245383
143,ReLU,0.201329,0.220633,0.248,0.230573,0.262227,0.245383
144,ReLU,0.201037,0.220272,0.244,0.219974,0.258655,0.237751
145,ReLU,0.200751,0.21992,0.252,0.229538,0.266227,0.246525
146,ReLU,0.200469,0.219576,0.252,0.229538,0.266227,0.246525
147,ReLU,0.200191,0.21924,0.252,0.230678,0.266227,0.247181
148,ReLU,0.19992,0.218911,0.256,0.235416,0.269453,0.251287
149,ReLU,0.199654,0.218589,0.26,0.236916,0.272483,0.253458
150,ReLU,0.199393,0.218273,0.264,0.238279,0.275513,0.255547
151,ReLU,0.199138,0.217964,0.264,0.238279,0.275513,0.255547
152,ReLU,0.198888,0.217661,0.264,0.238279,0.275513,0.255547
153,ReLU,0.198641,0.217365,0.264,0.238279,0.275513,0.255547
154,ReLU,0.198399,0.217073,0.264,0.237553,0.275513,0.255129
155,ReLU,0.198163,0.216787,0.268,0.240058,0.279513,0.258288
156,ReLU,0.197933,0.216507,0.264,0.236612,0.276483,0.254999
157,ReLU,0.197707,0.216233,0.264,0.234993,0.275513,0.253645
158,ReLU,0.197486,0.215965,0.264,0.234624,0.275513,0.25343
159,ReLU,0.197269,0.215704,0.264,0.235033,0.275513,0.253668
160,ReLU,0.197057,0.215447,0.264,0.235033,0.275513,0.253668
161,ReLU,0.196849,0.215196,0.26,0.229834,0.271942,0.249121
162,ReLU,0.196644,0.21495,0.26,0.229834,0.271942,0.249121
163,ReLU,0.196444,0.21471,0.264,0.233504,0.277824,0.253743
164,ReLU,0.196247,0.214476,0.264,0.236573,0.282068,0.257325
165,ReLU,0.196054,0.214248,0.264,0.236573,0.282068,0.257325
166,ReLU,0.195865,0.214025,0.264,0.236573,0.282068,0.257325
167,ReLU,0.195679,0.213806,0.264,0.235592,0.282068,0.256744
168,ReLU,0.195497,0.21359,0.268,0.238877,0.287951,0.261128
169,ReLU,0.195319,0.21338,0.268,0.238877,0.287951,0.261128
170,ReLU,0.195144,0.213175,0.268,0.23839,0.287951,0.260837
171,ReLU,0.194973,0.212973,0.268,0.23839,0.287951,0.260837
172,ReLU,0.194804,0.212776,0.268,0.23972,0.287951,0.261631
173,ReLU,0.194639,0.212584,0.268,0.238798,0.287951,0.261081
174,ReLU,0.194478,0.212396,0.268,0.238798,0.287951,0.261081
175,ReLU,0.194319,0.212211,0.272,0.240082,0.290981,0.263092
176,ReLU,0.194162,0.212031,0.272,0.241541,0.290981,0.263966
177,ReLU,0.194008,0.211855,0.272,0.241541,0.290981,0.263966
178,ReLU,0.193857,0.211682,0.276,0.245345,0.294011,0.267482
179,ReLU,0.193709,0.211512,0.276,0.245345,0.294011,0.267482
180,ReLU,0.193563,0.211346,0.276,0.245345,0.294011,0.267482
181,ReLU,0.19342,0.211183,0.276,0.245345,0.294011,0.267482
182,ReLU,0.19328,0.211023,0.276,0.245345,0.294011,0.267482
183,ReLU,0.193141,0.210867,0.276,0.245345,0.294011,0.267482
184,ReLU,0.193005,0.210714,0.276,0.245345,0.294011,0.267482
185,ReLU,0.192871,0.210563,0.276,0.245345,0.294011,0.267482
186,ReLU,0.192739,0.210415,0.276,0.245345,0.294011,0.267482
187,ReLU,0.192609,0.210271,0.276,0.245345,0.294011,0.267482
188,ReLU,0.19248,0.210129,0.276,0.245345,0.294011,0.267482
189,ReLU,0.192354,0.20999,0.276,0.245345,0.294011,0.267482
190,ReLU,0.19223,0.209853,0.276,0.245345,0.294011,0.267482
191,ReLU,0.192108,0.209717,0.276,0.245345,0.294011,0.267482
192,ReLU,0.191987,0.209585,0.276,0.246128,0.294011,0.267947
193,ReLU,0.191869,0.209454,0.276,0.246128,0.294011,0.267947
194,ReLU,0.191752,0.209325,0.28,0.25002,0.297041,0.27151
195,ReLU,0.191637,0.209198,0.28,0.253148,0.297041,0.273344
196,ReLU,0.191524,0.209073,0.28,0.253148,0.297041,0.273344
197,ReLU,0.191413,0.208951,0.28,0.253148,0.297041,0.273344
198,ReLU,0.191303,0.208831,0.28,0.253148,0.297041,0.273344
199,ReLU,0.191195,0.208714,0.28,0.253148,0.297041,0.273344
200,ReLU,0.191088,0.208598,0.28,0.253148,0.297041,0.273344
201,ReLU,0.190983,0.208485,0.28,0.253148,0.297041,0.273344
202,ReLU,0.190878,0.208374,0.284,0.260213,0.300613,0.278958
203,ReLU,0.190776,0.208265,0.284,0.260213,0.300613,0.278958
204,ReLU,0.190674,0.208158,0.284,0.260213,0.300613,0.278958
205,ReLU,0.190575,0.208053,0.284,0.260213,0.300613,0.278958
206,ReLU,0.190476,0.20795,0.284,0.260213,0.300613,0.278958
207,ReLU,0.190378,0.207849,0.28,0.255213,0.297165,0.274596
208,ReLU,0.190281,0.207749,0.28,0.255213,0.297165,0.274596
209,ReLU,0.190186,0.207651,0.284,0.258356,0.301165,0.278123
210,ReLU,0.190092,0.207554,0.284,0.258356,0.301165,0.278123
211,ReLU,0.189999,0.207458,0.284,0.258356,0.301165,0.278123
212,ReLU,0.189907,0.207363,0.284,0.258356,0.301165,0.278123
213,ReLU,0.189816,0.20727,0.284,0.258356,0.301165,0.278123
214,ReLU,0.189727,0.207178,0.284,0.258356,0.301165,0.278123
215,ReLU,0.189639,0.207088,0.284,0.258356,0.301165,0.278123
216,ReLU,0.189552,0.206999,0.284,0.258356,0.301165,0.278123
217,ReLU,0.189466,0.206911,0.284,0.258356,0.301165,0.278123
218,ReLU,0.189382,0.206824,0.284,0.258356,0.301165,0.278123
219,ReLU,0.189298,0.206739,0.288,0.283864,0.304736,0.29393
220,ReLU,0.189215,0.206655,0.288,0.283864,0.304736,0.29393
221,ReLU,0.189133,0.206573,0.288,0.283864,0.304736,0.29393
222,ReLU,0.189053,0.206492,0.288,0.283864,0.304736,0.29393
223,ReLU,0.188972,0.206413,0.292,0.288898,0.307962,0.298125
224,ReLU,0.188893,0.206335,0.292,0.288898,0.307962,0.298125
225,ReLU,0.188815,0.206258,0.292,0.288898,0.307962,0.298125
226,ReLU,0.188738,0.206182,0.292,0.296723,0.307962,0.302238
227,ReLU,0.188661,0.206108,0.292,0.296723,0.307962,0.302238
228,ReLU,0.188585,0.206034,0.296,0.314368,0.311533,0.312944
229,ReLU,0.188511,0.205962,0.296,0.314368,0.311533,0.312944
230,ReLU,0.188437,0.20589,0.296,0.314368,0.311533,0.312944
231,ReLU,0.188364,0.20582,0.296,0.314368,0.311533,0.312944
232,ReLU,0.188292,0.20575,0.296,0.314368,0.311533,0.312944
233,ReLU,0.188221,0.205683,0.296,0.330169,0.311533,0.320581
234,ReLU,0.18815,0.205617,0.296,0.330169,0.311533,0.320581
235,ReLU,0.188081,0.205552,0.296,0.331012,0.311533,0.320978
236,ReLU,0.188012,0.205488,0.292,0.32532,0.307533,0.316177
237,ReLU,0.187944,0.205426,0.292,0.32532,0.307533,0.316177
238,ReLU,0.187877,0.205364,0.292,0.32532,0.307533,0.316177
239,ReLU,0.18781,0.205303,0.292,0.32532,0.307533,0.316177
240,ReLU,0.187744,0.205243,0.292,0.32532,0.307533,0.316177
241,ReLU,0.187679,0.205183,0.292,0.32532,0.307533,0.316177
242,ReLU,0.187614,0.205124,0.292,0.32532,0.307533,0.316177
243,ReLU,0.187549,0.205067,0.292,0.32532,0.307533,0.316177
244,ReLU,0.187485,0.205009,0.292,0.32532,0.307533,0.316177
245,ReLU,0.187421,0.204953,0.292,0.32532,0.307533,0.316177
246,ReLU,0.187359,0.204898,0.292,0.325447,0.307533,0.316237
247,ReLU,0.187296,0.204843,0.292,0.325447,0.307533,0.316237
248,ReLU,0.187234,0.204789,0.292,0.325447,0.307533,0.316237
249,ReLU,0.187173,0.204736,0.292,0.325447,0.307533,0.316237
250,ReLU,0.187112,0.204684,0.292,0.325447,0.307533,0.316237
251,ReLU,0.187052,0.204632,0.292,0.325447,0.307533,0.316237
252,ReLU,0.186993,0.204581,0.292,0.325447,0.307533,0.316237
253,ReLU,0.186933,0.204531,0.296,0.331876,0.311533,0.321383
254,ReLU,0.186875,0.204481,0.3,0.333658,0.314564,0.323829
255,ReLU,0.186818,0.204431,0.3,0.333658,0.314564,0.323829
256,ReLU,0.186761,0.204382,0.3,0.333498,0.314564,0.323754
257,ReLU,0.186704,0.204334,0.3,0.333498,0.314564,0.323754
258,ReLU,0.186649,0.204286,0.3,0.333498,0.314564,0.323754
259,ReLU,0.186593,0.204239,0.3,0.333498,0.314564,0.323754
260,ReLU,0.186538,0.204193,0.3,0.333498,0.314564,0.323754
261,ReLU,0.186483,0.204147,0.3,0.333498,0.314564,0.323754
262,ReLU,0.186429,0.204102,0.3,0.333498,0.314564,0.323754
263,ReLU,0.186375,0.204057,0.3,0.333498,0.314564,0.323754
264,ReLU,0.186321,0.204013,0.304,0.342265,0.318135,0.329759
265,ReLU,0.186268,0.20397,0.304,0.342265,0.318135,0.329759
266,ReLU,0.186215,0.203928,0.304,0.342265,0.318135,0.329759
267,ReLU,0.186162,0.203885,0.304,0.342265,0.318135,0.329759
268,ReLU,0.186109,0.203844,0.304,0.342265,0.318135,0.329759
269,ReLU,0.186057,0.203803,0.304,0.347175,0.318135,0.332021
270,ReLU,0.186005,0.203762,0.304,0.347175,0.318135,0.332021
271,ReLU,0.185953,0.203722,0.304,0.347175,0.318135,0.332021
272,ReLU,0.185902,0.203683,0.304,0.347175,0.318135,0.332021
273,ReLU,0.185851,0.203643,0.3,0.339428,0.314564,0.326523
274,ReLU,0.185799,0.203604,0.3,0.339428,0.314564,0.326523
275,ReLU,0.185749,0.203566,0.3,0.339428,0.314564,0.326523
276,ReLU,0.185698,0.203528,0.3,0.339428,0.314564,0.326523
277,ReLU,0.185648,0.203491,0.3,0.339428,0.314564,0.326523
278,ReLU,0.185598,0.203455,0.3,0.339428,0.314564,0.326523
279,ReLU,0.185549,0.203418,0.3,0.339428,0.314564,0.326523
280,ReLU,0.185499,0.203382,0.304,0.345103,0.318012,0.331004
281,ReLU,0.18545,0.203346,0.304,0.345103,0.318012,0.331004
282,ReLU,0.1854,0.203311,0.304,0.345103,0.318012,0.331004
283,ReLU,0.185351,0.203276,0.304,0.345103,0.318012,0.331004
284,ReLU,0.185302,0.203241,0.304,0.345046,0.318012,0.330978
285,ReLU,0.185254,0.203207,0.304,0.345046,0.318012,0.330978
286,ReLU,0.185205,0.203173,0.304,0.344908,0.318012,0.330914
287,ReLU,0.185157,0.203139,0.304,0.344908,0.318012,0.330914
288,ReLU,0.185108,0.203106,0.304,0.340293,0.318012,0.328776
289,ReLU,0.18506,0.203073,0.304,0.340293,0.318012,0.328776
290,ReLU,0.185012,0.203041,0.304,0.340293,0.318012,0.328776
291,ReLU,0.184965,0.203009,0.304,0.340293,0.318012,0.328776
292,ReLU,0.184917,0.202977,0.304,0.340293,0.318012,0.328776
293,ReLU,0.18487,0.202946,0.304,0.340293,0.318012,0.328776
294,ReLU,0.184823,0.202915,0.304,0.340293,0.318012,0.328776
295,ReLU,0.184776,0.202884,0.304,0.340293,0.318012,0.328776
296,ReLU,0.184729,0.202854,0.304,0.340293,0.318012,0.328776
297,ReLU,0.184683,0.202824,0.304,0.340351,0.318012,0.328803
298,ReLU,0.184637,0.202793,0.304,0.340351,0.318012,0.328803
299,ReLU,0.184591,0.202763,0.304,0.340351,0.318012,0.328803
300,ReLU,0.184545,0.202733,0.304,0.34051,0.318012,0.328877
301,ReLU,0.184499,0.202703,0.304,0.34051,0.318012,0.328877
302,ReLU,0.184453,0.202673,0.304,0.34051,0.318012,0.328877
303,ReLU,0.184407,0.202643,0.308,0.342617,0.323894,0.332993
304,ReLU,0.184361,0.202613,0.308,0.342617,0.323894,0.332993
305,ReLU,0.184314,0.202583,0.308,0.342617,0.323894,0.332993
306,ReLU,0.184268,0.202554,0.308,0.342617,0.323894,0.332993
307,ReLU,0.184222,0.202525,0.308,0.342617,0.323894,0.332993
308,ReLU,0.184176,0.202496,0.308,0.342617,0.323894,0.332993
309,ReLU,0.18413,0.202467,0.308,0.342617,0.323894,0.332993
310,ReLU,0.184084,0.202439,0.312,0.348153,0.327466,0.337493
311,ReLU,0.184039,0.202411,0.312,0.348153,0.327466,0.337493
312,ReLU,0.183993,0.202383,0.312,0.348153,0.327466,0.337493
313,ReLU,0.183948,0.202355,0.312,0.348153,0.327466,0.337493
314,ReLU,0.183903,0.202327,0.312,0.348153,0.327466,0.337493
315,ReLU,0.183858,0.2023,0.312,0.348153,0.327466,0.337493
316,ReLU,0.183813,0.202273,0.312,0.348153,0.327466,0.337493
317,ReLU,0.183768,0.202246,0.312,0.348153,0.327466,0.337493
318,ReLU,0.183723,0.20222,0.312,0.348153,0.327466,0.337493
319,ReLU,0.183679,0.202193,0.312,0.348153,0.327466,0.337493
320,ReLU,0.183635,0.202167,0.312,0.348153,0.327466,0.337493
321,ReLU,0.183591,0.202141,0.312,0.348153,0.327466,0.337493
322,ReLU,0.183547,0.202116,0.312,0.348153,0.327466,0.337493
323,ReLU,0.183503,0.20209,0.312,0.348153,0.327466,0.337493
324,ReLU,0.183459,0.202065,0.312,0.348153,0.327466,0.337493
325,ReLU,0.183415,0.20204,0.308,0.343627,0.324017,0.333534
326,ReLU,0.183372,0.202015,0.308,0.343627,0.324017,0.333534
327,ReLU,0.183329,0.20199,0.308,0.343627,0.324017,0.333534
328,ReLU,0.183285,0.201966,0.308,0.343627,0.324017,0.333534
329,ReLU,0.183242,0.201942,0.308,0.343885,0.324017,0.333656
330,ReLU,0.183199,0.201918,0.308,0.343885,0.324017,0.333656
331,ReLU,0.183156,0.201894,0.312,0.345939,0.327048,0.336228
332,ReLU,0.183113,0.20187,0.312,0.345939,0.327048,0.336228
333,ReLU,0.18307,0.201847,0.312,0.345939,0.327048,0.336228
334,ReLU,0.183028,0.201823,0.312,0.345939,0.327048,0.336228
335,ReLU,0.182985,0.2018,0.312,0.345939,0.327048,0.336228
336,ReLU,0.182942,0.201777,0.312,0.345939,0.327048,0.336228
337,ReLU,0.1829,0.201754,0.312,0.345939,0.327048,0.336228
338,ReLU,0.182857,0.20173,0.312,0.345939,0.327048,0.336228
339,ReLU,0.182814,0.201707,0.312,0.345939,0.327048,0.336228
340,ReLU,0.182771,0.201683,0.312,0.345939,0.327048,0.336228
341,ReLU,0.182728,0.20166,0.312,0.345939,0.327048,0.336228
342,ReLU,0.182685,0.201637,0.312,0.345939,0.327048,0.336228
343,ReLU,0.182642,0.201615,0.312,0.345939,0.327048,0.336228
344,ReLU,0.182599,0.201592,0.312,0.345939,0.327048,0.336228
345,ReLU,0.182556,0.201569,0.312,0.345939,0.327048,0.336228
346,ReLU,0.182513,0.201546,0.312,0.345939,0.327048,0.336228
347,ReLU,0.18247,0.201523,0.312,0.345939,0.327048,0.336228
348,ReLU,0.182426,0.201502,0.312,0.345939,0.327048,0.336228
349,ReLU,0.182384,0.201481,0.312,0.345619,0.327048,0.336077
350,ReLU,0.182341,0.20146,0.312,0.345619,0.327048,0.336077
351,ReLU,0.182299,0.201438,0.312,0.345619,0.327048,0.336077
352,ReLU,0.182257,0.201417,0.312,0.345619,0.327048,0.336077
353,ReLU,0.182214,0.201396,0.312,0.345619,0.327048,0.336077
354,ReLU,0.182172,0.201375,0.312,0.345619,0.327048,0.336077
355,ReLU,0.18213,0.201354,0.312,0.345619,0.327048,0.336077
356,ReLU,0.182088,0.201333,0.312,0.345619,0.327048,0.336077
357,ReLU,0.182046,0.201313,0.312,0.345619,0.327048,0.336077
358,ReLU,0.182004,0.201292,0.312,0.345619,0.327048,0.336077
359,ReLU,0.181962,0.201272,0.312,0.345619,0.327048,0.336077
360,ReLU,0.181921,0.201252,0.312,0.345619,0.327048,0.336077
361,ReLU,0.181879,0.201231,0.312,0.345619,0.327048,0.336077
362,ReLU,0.181837,0.201212,0.312,0.345619,0.327048,0.336077
363,ReLU,0.181796,0.201192,0.312,0.345619,0.327048,0.336077
364,ReLU,0.181754,0.201172,0.312,0.345619,0.327048,0.336077
365,ReLU,0.181713,0.201153,0.312,0.345974,0.327048,0.336245
366,ReLU,0.181671,0.201133,0.312,0.345974,0.327048,0.336245
367,ReLU,0.181629,0.201114,0.312,0.345974,0.327048,0.336245
368,ReLU,0.181588,0.201097,0.308,0.339757,0.323048,0.331192
369,ReLU,0.181547,0.201079,0.308,0.339757,0.323048,0.331192
370,ReLU,0.181506,0.201061,0.308,0.339757,0.323048,0.331192
371,ReLU,0.181465,0.201044,0.308,0.339757,0.323048,0.331192
372,ReLU,0.181424,0.201027,0.308,0.339757,0.323048,0.331192
373,ReLU,0.181383,0.201009,0.308,0.339757,0.323048,0.331192
374,ReLU,0.181342,0.200992,0.308,0.339757,0.323048,0.331192
375,ReLU,0.181301,0.200974,0.308,0.339757,0.323048,0.331192
376,ReLU,0.18126,0.200957,0.308,0.339856,0.323048,0.331239
377,ReLU,0.18122,0.200941,0.308,0.339856,0.323048,0.331239
378,ReLU,0.181178,0.200923,0.308,0.339856,0.323048,0.331239
379,ReLU,0.181136,0.200906,0.308,0.339856,0.323048,0.331239
380,ReLU,0.181094,0.200889,0.308,0.339856,0.323048,0.331239
381,ReLU,0.181052,0.200872,0.308,0.339856,0.323048,0.331239
382,ReLU,0.181011,0.200854,0.308,0.339856,0.323048,0.331239
383,ReLU,0.180969,0.200837,0.308,0.339856,0.323048,0.331239
384,ReLU,0.180927,0.20082,0.308,0.339856,0.323048,0.331239
385,ReLU,0.180886,0.200803,0.308,0.339856,0.323048,0.331239
386,ReLU,0.180844,0.200786,0.308,0.339856,0.323048,0.331239
